C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT
32972,Customer#000032972,SOL70aFZyRIkLPrdGbZVC,0,10-659-558-5014,799.70,HOUSEHOLD,"lyly special, regular deposits-- furiously blithe requests haggle"
33957,Customer#000033957,O5hRaKz52MEED,0,10-360-569-9613,2884.30,AUTOMOBILE,the blithely idle accounts. silent asymptotes haggle bold excuses. furiously even re
28553,Customer#000028553,iG7dNGCRqjLMFYL7iH,0,10-902-457-4611,8506.65,AUTOMOBILE,he enticingly final packages. blithely pending multipliers alongside of
36661,Customer#000036661,9i3IXrKeUql,0,10-594-574-2366,9773.82,BUILDING,telets are blithely. quickly unusual dinos during the blithely regular packages boost sometime
35197,Customer#000035197,UtHgq1jqdmAiPPr2ASfb04scPv0stJCA0BP,0,10-923-833-4586,4685.65,AUTOMOBILE,"ly regular, silent decoys. carefully ironic requests according to the f"
29313,Customer#000029313,cQ2daELpyCOHOqWHWTZXl,0,10-426-942-6412,-251.64,AUTOMOBILE,ess platelets are carefully against the quickly unusual ideas. slyly bold requests h
43303,Customer#000043303,"zfJAbw1MivqS,7UsW",0,10-234-929-2327,4669.67,FURNITURE,ole above the final grouches. fluffily final requests use fluffily along the s
51655,Customer#000051655,qnfEYMYd28,0,10-650-691-2453,9688.74,AUTOMOBILE,ns after the furiously final deposits sleep blithely accounts. furiously final theod
38355,Customer#000038355,L6OKjucLlII,0,10-943-258-2789,3580.47,AUTOMOBILE,"c accounts. quick, regular requests are. express, regular dinos across the fluffily special reque"
46415,Customer#000046415,zz1RTmFriOltcuIOfEpklYKuqQ8h41clzL7,0,10-737-508-9931,7515.13,AUTOMOBILE,ate slyly! carefully special depe
27048,Customer#000027048,gnClcuY6k0lbPK,0,10-218-915-1085,1158.28,FURNITURE,"posits sleep blithely unusual foxes. regular, final accounts boost furiously. unusual, final accounts doze accordin"
51692,Customer#000051692,zY0zdx7vhBlRI2VATl,0,10-711-711-8926,7102.88,AUTOMOBILE,boost. furiously silent accounts are quickly furiously even packages? slyly dogged deposits sleep across
33609,Customer#000033609,n5XI0cpxYvBsscl2 l2SRRDH63BmtPS2vo874,0,10-329-913-6245,6631.92,AUTOMOBILE,furiously pending platelets. carefully ironic accounts are. carefully unusual packages are furiously. ironic f
30515,Customer#000030515,"0C0KVVy,8fP5 C2tpJRzXktiTs5zjSfFD",0,10-750-808-9751,492.49,MACHINERY,cuses could boost furiously unusual somas. furiously regular
40769,Customer#000040769,FHhPCHkzjhJbaxAqz8UB2a7QAyt,0,10-700-682-2817,8034.14,BUILDING,ins. carefully bold pinto beans haggle blithely
26765,Customer#000026765,"7omg2jkh j8GA,pCLsZ9DvtN",0,10-802-773-9966,429.81,FURNITURE,"ests wake slyly dogged, special requests. requests nag furious"
43316,Customer#000043316,czaRFCQrcRF0ryW997zcXLKD,0,10-316-876-7023,6623.86,HOUSEHOLD,"even excuses doze. bold, regular foxes integrate furiously. slyly thin requests boost alwa"
42493,Customer#000042493,LRGD1kSPkz,0,10-468-213-4047,1409.94,BUILDING,nd the furiously express packages use closely
30712,Customer#000030712,"1f0T,nfC5cxRL3m4ZVhRwT,kslidk",0,10-940-445-7800,2221.78,MACHINERY,er the slyly regular theodolites. fluffily unusual deposits dazzle carefully. regular deposits ser
36464,Customer#000036464,"kWtk6Sa1,D0,7cYX",0,10-297-534-9422,5935.33,BUILDING,otes haggle. always even requests are after the blithely ironic theodoli
39269,Customer#000039269,"d3MrIyxYIm2jKS,FJHA6Pxe5mH8gFRF",0,10-265-832-9105,388.85,BUILDING,ently quickly even instructions. bold accounts against the p
43704,Customer#000043704,"o9FqWWL1Nlm,kI4ML4zr59xSnJIlwPaLmBoZYX",0,10-351-103-7419,2229.45,AUTOMOBILE,totes-- ironic ideas cajole f
51001,Customer#000051001,bC08lsuGoFJu51SCK56Z zneMlxUbPhRsJw,0,10-259-751-5962,671.69,FURNITURE,"nstructions boost carefully quickly bold theodolites. final, regular asymptotes boos"
30099,Customer#000030099,",nUupoi8I0NqfrbkhZIuCjMWV5pihBZSP",0,10-325-248-3890,2978.24,HOUSEHOLD,carefully after the even packages. slyly ex
30824,Customer#000030824,"5k 8wGGjTEQWLT1TrIVx7eLM0 e7J9Aw,",0,10-764-890-6551,2186.80,BUILDING,y bold excuses wake. furiously final deposits are alongside of the slyly dari
28797,Customer#000028797,bT6N9bu5H55zPgX5GAnArSiBlaUk W1DIF0o,0,10-772-514-3753,1151.98,FURNITURE,ideas. accounts haggle. carefully ironic deposits cajole after the special braids. quickly unusual pinto beans
31472,Customer#000031472,jwUDH NdlD5omorWYbsnLYLaGeqA0ocY4w16,0,10-704-252-6277,8693.24,BUILDING,iously bold excuses. express instructions above the slyly regular ideas cajole express packages
40814,Customer#000040814,"tU,5Yx0bfINgTjCE",0,10-111-305-4292,6299.15,FURNITURE,less packages boost blithely against the furiously express accounts. slyly ir
31594,Customer#000031594,"ecPsgGbMd,B7LJTgYpuYhHxNWKr",0,10-542-267-7302,6801.43,HOUSEHOLD,gular requests. quickly regular asymptotes haggle carefully above th
41484,Customer#000041484,"Ace19gqbSpp4rlUsBvS,CFFb2BDvMaRo",0,10-926-659-2664,8238.92,FURNITURE,dolphins boost carefully about the blithely special packages. quickly
41784,Customer#000041784,YtqKhZrHfVGCyuKkGvlYr,0,10-828-936-2654,6819.12,HOUSEHOLD,us packages use ruthlessly qui
49965,Customer#000049965,"eqU5eRDgCJXlj28Lc AkcTe5lh,36h9Ep1fI",0,10-385-560-2967,5097.52,BUILDING,"gage carefully slyly regular requests. slyly bold accounts boost quickly even instructions. even,"
50633,Customer#000050633,"cWl,EavEmUuIPDFaNdF6tFH9",0,10-885-489-8095,3792.95,MACHINERY,"telets. regular, even instructions wake quickly express, even theodolites. pinto beans according t"
28175,Customer#000028175,QAC iOwWoejbwPPFjRI7Q3wgpx0a,0,10-938-793-7148,-272.76,FURNITURE,"o beans unwind quickly bold requests. requests haggle quickly alongside of the express, ironic platelets."
36490,Customer#000036490,"LPt6tFx62d2PJ,yJYwueslJy",0,10-714-506-6867,9166.11,FURNITURE,en packages sleep. quickly silent packages use
51029,Customer#000051029,EMr64O75DQw90pLbfXQ,0,10-748-684-8426,6860.65,BUILDING,". final, unusual tithes along the fluffily ironic pinto beans su"
35845,Customer#000035845,LhWiAutMcd49LglMxqiyCamP,0,10-234-690-2503,2612.46,BUILDING,"cial, silent asymptotes alongside of the packages nod across t"
32293,Customer#000032293,Mjz754Lp92zGq9OFmvYIBaRPJDqlXSz,0,10-761-725-5841,-203.05,MACHINERY,above the furiously special accounts use bold accounts. furiously regular deposits al
26490,Customer#000026490,8RpMNsgiVbdZogSHNPdM,0,10-307-745-8085,2780.64,MACHINERY,zle carefully. furiously pending packages use carefully along the
48643,Customer#000048643,"Z4engLgSM1CIdCd6N02QSGwrzCVq d0IhonG7,g",0,10-185-241-8907,8287.22,HOUSEHOLD,symptotes doze furiously according to the
48072,Customer#000048072,HZczFPDxA2IMy cCOBDgBAU,0,10-823-681-7861,8476.97,HOUSEHOLD,ecial epitaphs haggle carefully regular packages! foxes wake carefully pinto beans. final deposit
41865,Customer#000041865,Eui2js1E2ZLoRyCNKqTLahSSKI,0,10-454-306-4304,2606.57,HOUSEHOLD,"f the accounts. regular theodolites are carefully about the regular, bold theodolites. even deposits after the bl"
27487,Customer#000027487,"p,niyi17q7TEvEp9vFSvANmRiDNTq0EwNSkdjmM6",0,10-871-814-3877,8954.33,HOUSEHOLD,are carefully express deposits. e
45946,Customer#000045946,BrebGsIKVguO37ORL0T2xSog3cWmN4Rify4CApuW,0,10-328-886-3061,8283.96,HOUSEHOLD,"ic, bold requests unwind. blit"
50098,Customer#000050098,5iW9EcL7KIzRXsMc0mLEou8ym rv,0,10-429-875-7246,8027.48,MACHINERY,into beans affix blithely according to the carefully express pin
26984,Customer#000026984,"hl11lT7P4,XYY",0,10-258-914-2455,6946.26,BUILDING,top the packages mold quickly Tiresias. special ideas are furiously along the blithely bold sheaves
31648,Customer#000031648,07Rlx7iCPKN72Txoq6Q1NhPBvJrBFa,0,10-819-290-4370,8491.99,BUILDING,ly silent instructions. quickly ironic deposits sleep furiously
40525,Customer#000040525,skACzRapUKA6H09sFKYj,0,10-386-818-6384,3399.94,MACHINERY,fluffily. furiously ironic dolphins sublate quickly. carefully ironic pinto beans al
46082,Customer#000046082,65SI7UOmrstM,0,10-705-939-8437,8403.57,AUTOMOBILE,haggle against the furiously regular deposits.
42624,Customer#000042624,"bkyG3Flr0u ,gb2O4wrs7 a4V",0,10-510-303-6875,8563.81,BUILDING,ts. bold requests against the final accounts are blithely along the quickly regular p
40899,Customer#000040899,",FPHy,61XDNne7Eep4fDvSSadk",0,10-245-624-3440,743.69,BUILDING,"sts nag furiously ironic, regular foxes. furiously regu"
47792,Customer#000047792,QKZRth11ohqPKOUR7Ei4qW8IW3wD3bV3P0C,0,10-648-850-3835,9427.80,AUTOMOBILE,ong the quickly even deposits. slyly regular instructions boost carefu
49937,Customer#000049937,fcu D57uP1vNifVNr5f6FIZrz0R6N8J8dzuqz,0,10-711-700-4967,1025.14,MACHINERY,"ang. ironic packages haggle unusual, silent accounts. qu"
