C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT
47191,Customer#000047191,DpltVI8VuIsW2Qffj5kO8JYWuLKo,0,10-337-483-4822,554.21,HOUSEHOLD,boost according to the unusual instr
27770,Customer#000027770,skRhheAKfBp7koLdmwa,0,10-508-645-6474,-425.75,BUILDING,theodolites. quickly even accounts sleep carefully about the furiously iron
37421,Customer#000037421,"OtpgofCsfVl83zJ0v,aRzxzA0XDV",0,10-361-118-7857,6544.22,BUILDING,brave foxes. carefully final platelets are c
37680,Customer#000037680,j0Ris2M4 o1L vE9AVGy3vH VpZauVVb6,0,10-417-928-9540,3694.18,FURNITURE,s. carefully ironic pinto beans print
32646,Customer#000032646,vXEIPLpay1O8HpNTESlTrxlaS,0,10-262-541-2360,7785.48,AUTOMOBILE,"eep according to the express, express dolphins. instructions boost fluffily unusual courts. fluff"
40474,Customer#000040474,HSDpqoOPW2mBtCH,0,10-316-702-7472,2896.16,BUILDING,ged deposits. fluffily regular pearls cajole carefully about the furiously final requests. qui
42324,Customer#000042324,"CadUaPqrLPDRtLpWONK6wlv8MI 4tH2V,r6QE",0,10-202-121-3479,6147.94,HOUSEHOLD,ular instructions. blithely ironic p
41379,Customer#000041379,"ofEXeH,0NnkEjzfws",0,10-841-326-1170,3309.22,HOUSEHOLD,beans use carefully. pending requests cajole fluffily quickly final theodolites. regular ideas detect blithely.
39427,Customer#000039427,"84Z3GWAHvvhBpSXXOfzT,Zd",0,10-583-834-1564,2504.65,AUTOMOBILE,mpress carefully theodolites. unusual foxes haggle asympt
36115,Customer#000036115,Ct1Sl1j3x WKODzM,0,10-812-387-7715,2399.05,FURNITURE,"ic foxes. furiously regular accounts wake. blithe, even foxes"
35885,Customer#000035885,haUkLViPJZsSeCTWa0,0,10-905-743-2709,9645.21,FURNITURE,courts are blithely. furiously unusual epitaphs after the
35490,Customer#000035490,VwZESfeOvL2ys4KvoHwTyAhCh,0,10-741-544-1407,7449.21,FURNITURE,ounts. even accounts integrate quickly final packages
43987,Customer#000043987,"jFfNL41FJq,PWriCGjXAkpw",0,10-333-217-1175,2970.34,FURNITURE,into beans boost blithely quickly special foxes. reg
33989,Customer#000033989,emabbS6dawUg1TnrmUjToUHULFJeY0h,0,10-281-340-6114,-782.69,BUILDING,"unts. deposits are along the unusual, ruthless theodolites. fur"
50400,Customer#000050400,K3ooaEYVl7LAfKd9U0CMF9rrXiI4S5pnbQ1HBE,0,10-998-607-1484,485.73,MACHINERY,s the special deposits sleep furiously unusual instructions. blithely
27264,Customer#000027264,"SQX2z83zSrts6lo,JmfdgVarWoR6esWbJDXLDVT",0,10-975-954-5937,2563.59,MACHINERY,along the furiously regular packages. blithely pending excuses wake carefully. thinly final instructio
48155,Customer#000048155,dnUf7cvTwvG55iPS3iRSOfO0gESSh,0,10-937-642-8141,2699.78,BUILDING,slyly special deposits shall have to detect among the re
35514,Customer#000035514,zz3XKprG94a4yG9nGIZ,0,10-512-927-4126,6086.58,MACHINERY,"pending, ironic pinto beans. blithely ironic requests cajole fluffily. furiously unusual requests ca"
43227,Customer#000043227,owjZe3qpPbNu,0,10-946-757-2561,59.05,BUILDING,ng to the furiously bold platelets. furiously ironic pinto beans are carefully about th
36996,Customer#000036996,GeKaki PTfhgyPiG3sfyak7h4zjXnFZvLtQTUoGp,0,10-729-794-1813,6672.41,AUTOMOBILE,ilent instructions. even packages a
42876,Customer#000042876,ubH9BYVPLV8rzpHGECAFZGIfY9xQBEghfLlN,0,10-445-140-4700,7327.26,MACHINERY,ccounts haggle across the carefully silent dugouts; ideas nag carefully along the silent foxes. blithely regu
49976,Customer#000049976,SiId7JMKMwGzBUC,0,10-916-468-8977,9233.09,AUTOMOBILE,ronic ideas cajole blithely under the dependencies: sl
34485,Customer#000034485,"6NrK,Q1ZD1n5gUITQJJlq",0,10-297-810-6847,1475.22,BUILDING,the blithely unusual theodolites. quickly si
48712,Customer#000048712,"aqCdGaa3D4,aslM0",0,10-450-272-3900,9743.86,BUILDING,"to beans. quiet foxes sleep. fluffily final excuses sleep special requests. special, regular deposits hagg"
48863,Customer#000048863,LlpJYiDs0z,0,10-211-328-5578,1390.04,AUTOMOBILE,s. slyly special foxes affix carefully careful packages. stealthily silent requests x-ray fluffily regu
38744,Customer#000038744,ZYVUKu0AHj6DqFv1VjRWOgBAOk 2zma,0,10-849-425-1569,-349.49,MACHINERY,"al requests. regular, bold packages wake abo"
40176,Customer#000040176,dM bnTQM wF4Vsq  rmtSytyImLFX,0,10-335-834-5526,7574.77,MACHINERY,o the carefully regular theodolites cajole blith
47565,Customer#000047565,aU6A5XQ7QjY4 uznMd,0,10-323-375-7890,-313.54,BUILDING,uickly furiously even packages. furiously regular i
41487,Customer#000041487,"pOBG5BN,qZDiYAzO8z258gppwKwm",0,10-198-615-4484,5326.08,HOUSEHOLD,ronic requests. unusual packages after the unusual theodolites are quickly slyly thin asymptotes. even theodol
41916,Customer#000041916,"KWu,4AVmkWY0Md",0,10-134-182-2705,602.94,FURNITURE,ly final foxes poach carefully. fu
49475,Customer#000049475,"YwQWVvAuySfr3e,gW",0,10-959-937-4209,5377.05,HOUSEHOLD,"onic instructions. final, regular asymptotes cajole furiously until the caref"
26797,Customer#000026797,cD686iIv4Vw2Fy,0,10-898-172-1937,5606.55,MACHINERY,eas eat slyly across the slyly special accounts. blithely final requests n
40240,Customer#000040240,YZQutnZANe4Api89biWni,0,10-551-151-6638,5288.65,BUILDING,ously special pinto beans. ruthlessly ironic requests after the quickly final deposits wake above t
48829,Customer#000048829,"2vF p5PSgGxycMrvVTjkY537OKWfY,gLdzIVjULV",0,10-481-168-4411,3760.49,MACHINERY,o beans. furiously ironic packages haggle quickly. slyly special deposits nag quickly pending r
38057,Customer#000038057,cDH2EWPFl3dNGxKQeaMR,0,10-872-980-6987,9195.14,FURNITURE,"odolites engage slyly theodolites: furiously ironic requests haggle carefully final, final de"
31515,Customer#000031515,Epww76FGsE6sTcGHYmU3xNvYb3a7,0,10-515-813-8435,2681.55,MACHINERY,fluffily instructions. furiously final theodolites sleep fluffily according to th
30343,Customer#000030343,"mzWCfa3Y7,kQ7M1ekY,awT4,xDqerWHMKBFW",0,10-569-556-9492,-786.65,FURNITURE,ts about the carefully pending depths boost acro
45769,Customer#000045769,"u3SHd6kJI,NK",0,10-245-450-8139,3707.23,BUILDING,uriously regular asymptotes. slyly regular reques
29570,Customer#000029570,8TplowGwZsFoZSzB0Vv0TTKVVIK0Rp94JYRY4,0,10-811-129-6852,7033.08,HOUSEHOLD,ruthless ideas. slyly ironic gifts sleep according to the final foxes. foxes engage slyly.
49388,Customer#000049388,DDMfcVNvO2wsIyxJlkcyA,0,10-385-791-4911,1513.60,AUTOMOBILE,tes above the blithely pending accounts sl
29976,Customer#000029976,hazm mVpGtHtAxM8LmQFam,0,10-357-885-1722,5957.85,HOUSEHOLD,blithely silent instructions play against the requests. regular accounts kindle;
31166,Customer#000031166,bTm7hxLS8zVJ FJvqnkJkrEgBpH2Kt,0,10-518-682-9823,2591.82,HOUSEHOLD,kly fluffy dependencies are sl
42397,Customer#000042397,jDwjqX4OtUbrlg0DveF1v1h4TkwqiDzO,0,10-322-327-8357,9244.10,HOUSEHOLD,ely regular accounts above the ironic dependencies wake according to th
36511,Customer#000036511,0c1RyUkOMnWJKt,0,10-911-589-7045,9924.79,HOUSEHOLD,"pending, even pinto beans wake slyly throughout th"
42638,Customer#000042638,3GLXYlpRhvojNz8,0,10-972-120-7970,8939.98,AUTOMOBILE,ies shall are across the blithely expres
34339,Customer#000034339,OZgMvFYny2wyZ2hbxkQ ZnivJSRjiq9o,0,10-274-521-6892,8481.62,FURNITURE,furiously bold waters. hockey
36387,Customer#000036387,"ab6,BvToJ3Xll8bOfLsUm922",0,10-832-547-6614,4557.17,AUTOMOBILE,e carefully even accounts. carefully express braids cajole furiously among
43163,Customer#000043163,"WWifS,LQQhIhhVh uXetCTXG,89R1K4MlMdpF5b",0,10-157-115-1584,976.08,MACHINERY,even pinto beans. express packages
49494,Customer#000049494,"zoFIcPyglG,nzGrUm",0,10-510-362-9554,2963.17,FURNITURE,s. packages are blithely. bold platelet
48388,Customer#000048388,oVmKRluUEe S9PsM6tb4QKn8sJYfkqrF,0,10-663-941-6545,5975.24,HOUSEHOLD,ruthlessly across the thin accounts. qu
35305,Customer#000035305,"Ct5jL cy,zc5eI1efLcaSO",0,10-289-677-5852,8761.43,BUILDING,tions throughout the slyly ironic instructions must cajole furiously above the bli
50468,Customer#000050468,lf6vliUvvpGjTLuJUNiRQ7,0,10-859-220-1584,-915.10,AUTOMOBILE,slyly even packages. blithely regular foxes s
28783,Customer#000028783,5CNZb2 LsmG,0,10-144-349-3378,4641.64,AUTOMOBILE,uriously. regular instructions cajole. foxes cajole express pinto beans. blithely even notornis integrate. furiou
33117,Customer#000033117,XH5M90eogVWi28zr5PijsmTGMpN9rV,0,10-594-873-7866,8955.71,HOUSEHOLD,c sheaves use carefully. ironic
39753,Customer#000039753,"CBjTsJ3,z6",0,10-970-332-2516,-541.65,HOUSEHOLD,e after the quickly stealthy packages. furiously spe
29721,Customer#000029721,"7RiO7GMWpKSIJw3rabc8Y5s7QR,uyPqBfV",0,10-706-236-2883,5002.72,FURNITURE,carefully bold braids. fluffily final tithes
41266,Customer#000041266,Kcm3c5wDV2r0,0,10-567-105-4302,6806.14,HOUSEHOLD,among the packages. furiously express pinto beans haggle slyly instructions. even accou
48930,Customer#000048930,5mdyGMduu 63JgZOlHHoaLcL0,0,10-839-915-2124,-817.16,BUILDING,nal theodolites. platelets across the slyly express ideas wake aro
51049,Customer#000051049,8rgMyVl2gQjs6n6,0,10-780-328-5751,2073.19,MACHINERY,c theodolites haggle against the carefully ironic foxes. re
27484,Customer#000027484,jkJoV4ZjGN7Me9cUV05cV,0,10-352-484-1265,6965.20,FURNITURE,. blithely bold dependencies haggle fur
49254,Customer#000049254,aXbuLX2wh7cBxR4ZvMLa,0,10-819-225-8590,2243.01,AUTOMOBILE,ing packages. blithely even requests are above the final deposits. slyly silent requests imp
49648,Customer#000049648,"H,4zy6XIPESqYbjA5nJES9ULdaw8MyQyMKk",0,10-661-811-1921,2300.59,FURNITURE,"ts nag carefully after the braids. ironic, special instructions boos"
29293,Customer#000029293,"fnWzAVIhVYMiH2jlyLYCc44lbh,Au8a",0,10-601-223-7902,5730.55,HOUSEHOLD,the doggedly unusual deposits. slyly ironic theodolites
50050,Customer#000050050,"6GkYhdm,,ZAFtkmK1lVn",0,10-458-364-8759,1773.50,FURNITURE,es shall have to run regular ins
39979,Customer#000039979,lvxF8iiD0nAtljByC7Ev2crfCsJOH33Xz3,0,10-873-296-8335,3202.04,FURNITURE,"encies. sly, silent platelets sleep furiously ruthless reque"
50103,Customer#000050103,zh0zj9zZsdvAVIPtl7P50T,0,10-710-471-8219,4241.83,MACHINERY,theodolites are furiously pending instructions; final requests ab
42210,Customer#000042210,HkDHASTfhGH5,0,10-413-439-9774,5732.72,AUTOMOBILE,nusual instructions are fluffily silent asymptotes. blithely bold asymptotes us
35324,Customer#000035324,49aROxwhxj,0,10-433-534-5163,3883.25,MACHINERY,"c, final dependencies about the carefully pending asymptotes haggle always dinos."
42512,Customer#000042512,"RxQYa7,8PP1INzDyMaofGLhQjje1bc",0,10-642-443-8824,5028.95,AUTOMOBILE,"ess, even pinto beans. ironic requests across the fluffily regular deposits cajole aroun"
46224,Customer#000046224,WwBb3cEdKrD0TCbDpDAk1WtkBDbNY8u495p,0,10-476-992-2055,8835.17,FURNITURE,ackages are furiously slyly permane
33303,Customer#000033303,"rGy9YkRRMkeyIVLjDNbaTzLsu0,p",0,10-651-843-8847,9776.11,FURNITURE,ress ideas. ironic dolphins according to the quickly bold deposits nag never furiously pending deposits. furio
50271,Customer#000050271,4PoKOjIftxD,0,10-294-747-6222,2906.48,AUTOMOBILE,onic instructions. pending deposits are. furiously final requests wake
32809,Customer#000032809,"aifwZKUBd4HC,yhdMbMXj6B9oQ",0,10-159-796-6336,8567.28,MACHINERY,"even accounts wake slowly around the regular accounts. quickly final deposits affix fluffily. express, final the"
41278,Customer#000041278,"mLd,BOFfQyXSHAc64kG0L1YxJ7Yjxmb j,5H",0,10-984-980-9523,-110.80,BUILDING,ld ideas across the blithely express excuses affix finally busily regular requests; blithely
28208,Customer#000028208,ehbq78Xi5GZIFLWND,0,10-511-256-6556,5651.23,BUILDING,ickly across the fluffy theod
50695,Customer#000050695,NxihpJZxobNNp3nukAFZgcwJwjVI7kgR E,0,10-892-849-7023,3198.95,FURNITURE,"fluffily regular instructions. furiously bold dependencies sleep carefully. pending, regular accounts grow furiou"
26038,Customer#000026038,3i5OG5A3LOWFYWgqbh0O,0,10-837-663-9355,1392.26,HOUSEHOLD,haggle carefully behind the quickly ironic theodolites. finally bold requests was plat
44806,Customer#000044806,"K3tCJG4Y,VYIl,L5ckw9g5Jl5qPy",0,10-526-914-5481,2998.52,MACHINERY,s. slyly ironic pinto beans shall sleep. final pinto beans haggle closely. foxes a
43029,Customer#000043029,CrJi WAjvMcbbikDyAPLgnCJ1H,0,10-199-376-1007,1192.87,FURNITURE,uickly special orbits. unusual deposits boost boldly about
47502,Customer#000047502,lFM7 jPv2RaluM9z22kvZJCz5Uztnd yTjcB,0,10-746-712-4769,7594.22,HOUSEHOLD,theodolites use furiously slyly silent pinto beans? slyly regular deposit
47860,Customer#000047860,v9tfi1e Ko5orgOCGd5vX7PbihXcAs,0,10-557-777-8393,5992.37,BUILDING,uriously regular requests. final foxes about the slyly special dependenci
30880,Customer#000030880,"O0BdLILqU1JRCydd,eg,qISf0L0MJ7P9V8ac",0,10-511-704-6610,6069.32,FURNITURE,"usly permanent asymptotes. ironic, ironic packages nod furiously. fluffily unusua"
30806,Customer#000030806,XBPlvhgqFrxiyk,0,10-387-913-4836,7578.21,HOUSEHOLD,g accounts cajole under the slyly final r
39763,Customer#000039763,l7DQkg3rUe,0,10-580-663-9093,552.30,BUILDING,e finally regular instructions. slyly
33012,Customer#000033012,x0wvL0S ewxs Mjo3W,0,10-268-867-6372,2909.35,BUILDING,heodolites try to haggle furiously slyly unusual excuses. grouches breach
26459,Customer#000026459,"DezRY,Alt0KYAhoRHO8PhY21QQ BKAs",0,10-541-115-7427,9995.04,MACHINERY,regular packages cajole blithely. slyly bold multipliers sleep slyly acr
25989,Customer#000025989,tfAdCxiVJvWljdo1 uidA,0,10-684-197-2944,8679.82,AUTOMOBILE,bout the fluffily ironic requests cajole carefully furiously bold deposits? spe
33264,Customer#000033264,"BAWZSJddiKs5bcmjB,NmLKurEEPaC",0,10-953-640-8018,9565.04,BUILDING,cording to the permanently even accounts. asymptotes wake about the daringly ironic excuses. quickly ironic reques
49968,Customer#000049968,KqiTeT7EHv Y,0,10-507-412-1107,3648.20,BUILDING,uffily unusual pains use furiously. blithely ironic gifts wake caref
33761,Customer#000033761,EEkwetD1fa4ByQKi3Uflhkbf0zU,0,10-851-918-3636,1537.54,MACHINERY,oss the furiously special instructions use ironically across the carefully permanent pearls. furio
48438,Customer#000048438,v6hCt3IVWNK,0,10-133-578-8202,1433.38,MACHINERY,"blithely. ironic, bold tithes haggle among the ironic accounts--"
44520,Customer#000044520,"FoxCweYgLFETUPDtC8dt,AIh xahsCKIvv",0,10-801-532-8958,3345.39,AUTOMOBILE,ronic ideas nag slyly across the
47534,Customer#000047534,QAJhGvjdyXvCQjWZLhAmPkhsnvgK91YWf,0,10-261-314-1703,-470.33,AUTOMOBILE,slyly regular accounts across the asymptotes thrash carefully among the carefully pending accounts; fluffily re
32114,Customer#000032114,v04R018nmQMDUi3lvZtopKh5DbtOQ1cPK,0,10-348-809-5290,-712.01,FURNITURE,lar accounts wake blithely regular asymptotes. furiously ironic asymptotes are after the fur
42654,Customer#000042654,3TXuOa2y45dny,0,10-817-743-7770,3959.72,MACHINERY,unusual requests. blithely bol
40908,Customer#000040908,TDKhyR9kQx16,0,10-424-276-4982,2194.29,HOUSEHOLD,ns; final accounts haggle slyly unusual asymptotes. quickly special packages are across the even theo
40639,Customer#000040639,"sN8uPr,PlmHNSeZUUt",0,10-804-367-8825,-256.26,BUILDING,riously pending requests are quickly. furiously unu
28300,Customer#000028300,ntIud4oQOWRU16EW XtJHq1fVH9,0,10-987-449-8250,8308.61,HOUSEHOLD,r accounts among the quickly ironic ideas sleep furiously according to the furiously regular packages. even as
35183,Customer#000035183,KGv3oHMkQYol4zZmb77G j,0,10-202-907-7521,4543.46,MACHINERY,re slyly. thinly bold asymptotes cajole quickly. bli
42122,Customer#000042122,"zIBhbam1dXkkxs,L",0,10-248-239-4165,6923.03,MACHINERY,carefully even theodolites. furiously eve
39308,Customer#000039308,"Gf0WUKojYQ3a4JQs1D5k,5ghhe0gp9xHCU",0,10-872-413-4995,3198.57,BUILDING,ideas are slyly along the instructio
42893,Customer#000042893,qZCzXNmQmKl2Mlli1p073EtFSrZ3eL54YQXAR,0,10-538-924-5570,2376.72,HOUSEHOLD,ly bold deposits haggle slyly never silent requests. furiously ironic deposits wake furiou
50764,Customer#000050764,"n0Yt4AqA,lokAVHb07uc,uX0SZvHbpR,WieXnU9",0,10-525-160-1904,7166.92,FURNITURE,sts cajole fluffily. carefully even ideas haggle above the quickly ironic deposits. quickly ironic r
28658,Customer#000028658,5pyyG56CQVaYFIkjPwGAiL2S5HfjPU9vX,0,10-512-969-7051,-286.44,MACHINERY,lly blithely bold requests. furious ideas boost slyly unusual packages. bold packages ac
32440,Customer#000032440,"0Wz,fdnnNXmgeledoyiCfb",0,10-556-201-7949,2760.78,MACHINERY,oggedly final accounts are blithely. carefully ironic deposits impress fluffily along the unusual ideas.
38367,Customer#000038367,spxhVlXupfN7McIVPMSOafVYXT4y8B4pIHa,0,10-418-518-3261,3661.78,FURNITURE,ever silent foxes. quickly regular deposits sleep. slyly pe
34807,Customer#000034807,6bInC9yWn2LCZiqVwSVIYRv8Z36mBEAcb,0,10-890-797-6991,2686.35,MACHINERY,boost alongside of the slyly ironic dolphins
30767,Customer#000030767,"DxPioWYDvRaVq,JVMrOge",0,10-199-899-2441,362.78,FURNITURE,c pinto beans sleep furiously unusual accounts. silently pending accounts haggle. blith
38988,Customer#000038988,jM8W KU6XATHwTbdWBjAbs4j0J6ZNfROijiS8EL,0,10-376-960-7395,1498.14,AUTOMOBILE,heodolites. slyly regular foxes across the final dinos cajole after the regu
43412,Customer#000043412,LZZIZlEeRts040c5bbs xl9Vy8e,0,10-794-318-6907,6437.96,BUILDING,encies wake. quickly final asymptotes accord
33981,Customer#000033981,l1oidt61ykwg4fMVx6CGxsMzE5LRdMrf9AIniJ,0,10-976-104-6399,6126.00,FURNITURE,ronic ideas integrate fluffily. blithely final requests nod blithely. caref
34379,Customer#000034379,oiosxXt0JzzYPX6jYcTfzy,0,10-951-437-4727,3455.22,HOUSEHOLD,uctions. slyly slow deposits after
42380,Customer#000042380,"87UprOVX Hf,OUr6Nx3GpnCsGMTHACNpJ",0,10-880-991-4216,8599.99,MACHINERY,lar courts. pending theodolites
48637,Customer#000048637,MxRI2Q9pan,0,10-517-599-4974,7130.43,HOUSEHOLD,xpress theodolites cajole according to the silent dolphins. slyly regular asymptotes h
31811,Customer#000031811,"S0eySaq3eW,F7xCbkDAFuA6Z,fEp",0,10-754-398-3854,2453.37,HOUSEHOLD,nstructions. blithely blithe deposits sleep beyond the req
37135,Customer#000037135,"TlGwhL5Xls7S8n5FjXn,kUduDW25jn",0,10-994-115-3900,748.58,MACHINERY,unusual foxes wake carefully deposi
46348,Customer#000046348,"fRsnH Mzo2yBFq,eB",0,10-142-656-2382,3287.87,HOUSEHOLD,ngside of the blithely silent platelets. carefully regular courts cajole quickly. carefully even ideas
42072,Customer#000042072,"vG7sFFIG ZGIyjjxr61M5lx,nGZy9F5u",0,10-478-288-1305,6296.85,FURNITURE,the close foxes. carefully final deposits about th
48191,Customer#000048191,vjRlqE QCvh5BAm6rIOFcpAtMcYR6g4TX9U6h,0,10-451-855-3064,8816.76,FURNITURE,ets sleep carefully along the blithely ironic dolphins. slyly bold ideas cajole slyly fluffily even asymptote
40779,Customer#000040779,"rNglgFJCG,Y",0,10-789-369-2143,4496.50,MACHINERY,c excuses nag quickly according to the ironic courts. ca
43847,Customer#000043847,LsDiEnfjXr3nAwTa25OP8UTJhF1uuLtp2,0,10-226-687-1856,4445.00,AUTOMOBILE,theodolites nag fluffily. blithely slow foxes around the unusual instructions
37893,Customer#000037893,ZOXyvVoLfjf8pHeHNYVGlk7U9v C,0,10-545-920-5914,6748.97,FURNITURE,ind slyly after the slyly pending packages. slyly regular sauternes cajole about
35764,Customer#000035764,"NSetDTSnHk,ReMgc",0,10-830-880-5736,9009.81,HOUSEHOLD,fluffily bold foxes. deposits thrash slyly according to the ironic accounts. slyly ironic theodolites dazzle ca
50227,Customer#000050227,z6znf Ia3MZB0NRAdSY6fSa,0,10-184-232-4152,9103.43,FURNITURE,bold platelets hinder carefully: quickly stealthy
30435,Customer#000030435,"p9JJ ,8xoE0FYBA",0,10-982-285-6188,6544.61,AUTOMOBILE,ges wake carefully about the blithely sly deposits. pending accounts cajole acco
51309,Customer#000051309,YGbVcnS1j3vXJeVL,0,10-349-461-6672,8746.49,HOUSEHOLD,the carefully even theodolites. ruthless braids
46277,Customer#000046277,"9 HG2HU44xmi8zQZU8lsC,IlO",0,10-989-466-8887,2269.56,FURNITURE,sts. carefully pending accounts alongside of the carefully ironic ideas boost final requests. slyly express instruct
35545,Customer#000035545,HsOHoUiKVtxI6qHC9ooWjn3JZFToQK8U3qIKYd,0,10-420-612-7233,4012.19,AUTOMOBILE,deposits engage carefully quick deposits. blithely ironic excuses among the fluffily special requests
38700,Customer#000038700,AbPj7XE8H zjXk2waID9ZEuHw ouB0T,0,10-389-179-4821,1774.54,FURNITURE,"ven, unusual theodolites. carefully regular accounts sleep s"
29398,Customer#000029398,y5cNERNY3WvQLoePRE09AtQKa0KB,0,10-485-940-5514,9937.53,AUTOMOBILE,slyly regular foxes. special pinto beans are above the accounts. furiously ironic accounts haggle. finally even a
39356,Customer#000039356,fIc6hCqSNNHsHRbyTti8rRBAEvZsYicv,0,10-857-633-1703,-257.80,FURNITURE,cajole against the furiously final asymptotes? bravely ironic foxes wake quickly according to the slyly bold theod
42315,Customer#000042315,HiXI1KtbP7oJGJn1eus NHK3Mxs,0,10-860-797-1129,2891.43,FURNITURE,accounts nod around the regular foxes. stealthy courts detect quickly
51606,Customer#000051606,Yq 4uh0vT1WL,0,10-943-610-2991,3438.47,AUTOMOBILE,usly ironic packages integrate slyly alongside of the spec
35422,Customer#000035422,"a3aLsNJ1vFlwz,UvuZ",0,10-622-752-3019,8713.09,FURNITURE,ly ironic requests cajole. fluffily brave foxes was. regular deposits caj
50453,Customer#000050453,"NaL9KVIu8FvIDVoJn,oeY7FE4r",0,10-640-398-1821,-994.69,MACHINERY,final theodolites was carefully alongside of the blithe
27827,Customer#000027827,kiSZqXNBDN,0,10-665-603-5265,6064.15,HOUSEHOLD,thely unusual asymptotes wake quietly accounts. blithely special requests above the
43245,Customer#000043245,8nqQ5gWFtdMWEOF,0,10-590-830-5531,3350.18,MACHINERY,final dolphins. theodolites are
44913,Customer#000044913,DIT0POalIkZV2ico28YmroB9ecPlZ,0,10-138-717-4427,4415.21,AUTOMOBILE,e fluffily above the quietly eve
48035,Customer#000048035,"nqYDdIBjn,QJmt1HsvX3CG B2",0,10-276-684-2382,685.85,BUILDING,the final packages. even somas are furiously. daringly even requests across the carefully quiet cour
49596,Customer#000049596,"V1IFQahfnxXmvFt8w,g1bk",0,10-452-621-5254,4493.25,AUTOMOBILE,thely bold platelets haggle blithely furiously
33037,Customer#000033037,XPgy5D0XLDql5vb7ORMf,0,10-943-350-9684,8884.01,HOUSEHOLD,ages engage carefully after the furious packages. furiously
47998,Customer#000047998,GfNVtivLwTCwBtybAXGbp04N1jyZU1UD,0,10-337-122-6297,1421.20,MACHINERY,l escapades integrate slyly about the quickly ironic pearls. carefully regular ideas after the carefully
35571,Customer#000035571,"uPrHv1LJYdFH,,d1zB",0,10-152-449-4278,8846.07,HOUSEHOLD,"ic packages. carefully ironic requests affix? ironic, pending platelets about t"
27658,Customer#000027658,ojxhlGDz0HU7be6dj3bPnvAf2,0,10-227-211-9853,9100.39,AUTOMOBILE,ic deposits wake slyly around the fluffily even requests. furiously fluffy excuses wake carefully. furiously
41491,Customer#000041491,YRxqOnOAMW3hgZrWwGxUol,0,10-955-979-1278,5181.87,HOUSEHOLD,"e furiously final platelets. even, final courts boost against the bold ideas. pending, u"
26804,Customer#000026804,NthGpRBySNZj6xnKG 0QO,0,10-142-233-7250,6271.10,MACHINERY,g accounts use requests! final packages along the
39129,Customer#000039129,"Hm0WzV,2qslfr9XB8kg",0,10-657-966-1579,3352.18,MACHINERY,ironic accounts across the ironic
31893,Customer#000031893,2X7ESNszzgQ,0,10-584-786-9430,5029.94,MACHINERY,"ending, final dependencies. express pla"
50791,Customer#000050791,VFT0OIabyIz9CyEYk,0,10-251-132-1905,4599.56,AUTOMOBILE,"accounts. special, sly excuses poach quickly. pending requests sleep care"
