C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT
3461,Customer#000003461,HRrevApQP7kgeO3pQp 0,0,10-122-132-4456,-143.07,BUILDING,o the foxes. final asymptotes according to the carefully regular requests main
18612,Customer#000018612,"V,PuGgJUKHh4wvnYQXthJ",0,10-184-648-7338,2492.69,FURNITURE,nic ideas wake quickly furiously final sheaves. blithely regular packages hang carefully regular p
1516,Customer#000001516,sjk1DTHWVMX53kG8AbTtTh1EcMvWeDO8gFDdpQOK,0,10-797-943-8908,9263.27,FURNITURE,"tructions integrate above the regular, regular somas. blithely ironic asymptote"
15617,Customer#000015617,1a6ExleKfKsarVd0leOEu5,0,10-721-672-6076,7096.65,FURNITURE,carefully special frays. final foxes nag. silent requests wake do
6988,Customer#000006988,Hn73bTOp4v O4mYwI08LEaF,0,10-830-329-5880,7733.90,BUILDING,"inal platelets affix furiously. blithely regular deposits promise special, unusual requests. fluf"
16698,Customer#000016698,ZUKt4mbsfwYUzL,0,10-460-231-6067,9305.05,HOUSEHOLD,"arefully ironic accounts use final,"
9060,Customer#000009060,4SHxMLtKb9OSGtFB27Hp VTHeOupmJTZ,0,10-714-403-1476,2961.67,HOUSEHOLD,e blithely special foxes cajole carefully carefully final packages. quickly unusual ide
1237,Customer#000001237,DYRmwafJWiEJcG18hFrS0,0,10-415-666-7691,8156.62,BUILDING,the bold accounts wake blithely across the deposits
12872,Customer#000012872,"rPClyCxRbs,WLrHgQngKqqwyP2",0,10-588-531-7750,1012.11,FURNITURE,posits sleep blithely packages. packages are carefully slowly special dolphins. carefully final accounts about the
4725,Customer#000004725,4mY9B8XEc1KkDpyC2qHTN0zFlDOw,0,10-494-548-1633,5368.26,BUILDING,blithely bold theodolites. furiously pending excuses affix after the i
23543,Customer#000023543,WTqKDXqnZX4UwTt90B5 e2JZT9s8GuPSiQgWnY,0,10-282-897-6716,2397.83,BUILDING,after the furiously special packages unwind slyly above the fluffily final ideas. blithe
3927,Customer#000003927,"qcuPFpkbAU5 n,hnW,4oP",0,10-277-850-2454,338.73,MACHINERY,final instructions. packages detect furiously. furiously special asymptotes alongside of the furiously final epita
12143,Customer#000012143,XMuWjRA8gEgp90cMa,0,10-411-823-3456,-575.69,FURNITURE,c dinos sleep furiously final foxes. quickly regular reques
2141,Customer#000002141,eMNzB3soE1CkEgq3Yvj9kGkHvVeUELT1,0,10-154-800-3792,4024.24,AUTOMOBILE,s wake carefully express pinto beans. final ideas wake inside the furiously bold requests.
18374,Customer#000018374,"XqsJhDz EWtk7,x7e",0,10-340-353-8679,4222.89,HOUSEHOLD,after the slyly regular somas. finally final theodolites affix. carefully even packages affix furiously. furiou
3761,Customer#000003761,kWE8585jVzYVzDyDEbM98ouFi XdfgYKpn,0,10-935-586-8534,1545.57,MACHINERY,"ironic deposits are at the unusual, even packa"
13879,Customer#000013879,C0wcgpsXE2pG10lJmBTUc,0,10-672-339-8337,9224.18,AUTOMOBILE,sly slow deposits. foxes wake about th
2848,Customer#000002848,"7dXR4XKkXSKxRH2U,izg6I",0,10-498-473-3629,1936.19,BUILDING,sentiments use carefully. express gifts are blithely quickly re
10091,Customer#000010091,"nJfMrpckox7SZuTS,UdgcvIUO",0,10-761-749-2919,5337.98,MACHINERY,s. carefully express ideas can wake alongside of the quickly regular instructions. ironic packages print beyond the
3828,Customer#000003828,Qd hTt9GYcZQYdob,0,10-524-249-5433,9507.86,BUILDING,along the regular deposits. s
24021,Customer#000024021,zshpwwFuPcddCwEvvUnOHDTV,0,10-887-780-3431,6073.82,MACHINERY,the pinto beans above the fur
23964,Customer#000023964,"lZ 9y ,Fc166oJBPtCUsoS2GugWq",0,10-352-625-7952,7888.52,BUILDING,the furiously bold asymptotes? ironic instructions grow regularly ac
23891,Customer#000023891,Cvf1dTeNb1gjuPYiah1vkUx16gXfHW,0,10-640-248-2329,2417.52,BUILDING,es. slyly ironic deposits against the even platelets cajole among the stealthily even p
1750,Customer#000001750,"NnABN,K7wNII9",0,10-538-454-1606,110.26,HOUSEHOLD,packages are stealthily final frets. regu
19197,Customer#000019197,"d3KJn0QJ5NuRvc,",0,10-989-899-6692,3181.26,MACHINERY,regular foxes. blithely regular platelets integrate quickly about the
8934,Customer#000008934,NZBAx5ZKvra8mJJFmS,0,10-148-510-2972,9392.64,AUTOMOBILE,"sits after the final, unusual platelets haggle about the regular pinto be"
11343,Customer#000011343,EQwJEjPAMQjh62NXSCX47MebcYV0jp,0,10-918-659-1307,3702.51,AUTOMOBILE,"arefully special ideas use furiously. pending, special deposits wake carefully bold theodolites. blithely regu"
21565,Customer#000021565,fiaBxMyUmH 9oxMfKRcPXOIVrz7x,0,10-528-389-3386,3147.21,FURNITURE,regular instructions. blithely ironic foxes are carefully according to
1840,Customer#000001840,tUoS7xWlGyFnYb fqcx,0,10-833-461-5939,6879.93,BUILDING,the courts sleep blithely according to the slyly permanent ideas.
17479,Customer#000017479,yOOOcIXvEU6,0,10-758-741-8252,8924.80,HOUSEHOLD,ackages are carefully unusual theodolites. furiously ironic
22650,Customer#000022650,NmC1wAvc68 SPViaKChmcidqIbCymYiPsrFrO,0,10-447-961-5312,1741.44,AUTOMOBILE,pending dinos about the platelets cajole furiously carefully regular deposits. carefully ir
17611,Customer#000017611,0AS41CuhvA5qVBSy2kPbG,0,10-779-321-8200,1876.07,FURNITURE,ithely even packages. even deposits cajole quic
17405,Customer#000017405,"fX3Lv,4Zq6h6d kg1CGKiKTjAWA",0,10-304-415-4736,9246.90,HOUSEHOLD,pendencies sleep carefully bold accounts. regular foxes nag slyly pending grouches. slyly fin
8055,Customer#000008055,RBqkBWRbnW9O1G5Q8rABSuDUI5lYQUr7FX8xi,0,10-400-868-6699,4714.96,FURNITURE,pths after the quickly bold theodolites affix quickly quickly bo
20621,Customer#000020621,ykz5pUszZ0sWQfGwbbrds,0,10-551-321-1437,3816.34,FURNITURE,refully ironic packages. packages haggle carefully atop the bold frets. frays should have to use against the car
12915,Customer#000012915,"uitrE,lsDEdyeGWLSQQkJ52m7wWCZF5ySCz",0,10-109-563-1767,2203.41,FURNITURE,"lar deposits use. even, ruthless p"
25533,Customer#000025533,KzvYGfvuFxCqpHpTAn6qo7,0,10-260-205-4952,2196.11,BUILDING,earls about the regular foxes haggle furiously slyly express ac
22427,Customer#000022427,iyY7WZqQLC4uXs9yXTbgDyunyBUll3pF3FpAX,0,10-475-226-6514,-281.45,HOUSEHOLD,aggle furiously furiously regular packages. quickly regular deposits could have to thrash blithely against the r
11776,Customer#000011776,JGZUwXU7XpvIZ,0,10-406-522-6633,805.84,AUTOMOBILE,nic packages hinder carefully slyly bold tit
5373,Customer#000005373,PzwH3GIoqtXHZfXTTar878s8nriki,0,10-145-804-7930,6091.27,MACHINERY,platelets cajole fluffily after the asymptotes. slyly silent waters across the quickly special
2801,Customer#000002801,"EVZq,wwn07AZltMr5",0,10-800-795-2640,5277.87,FURNITURE,"ide of the unusual, ironic excuses; blithely final waters in place of the furiously express dep"
16835,Customer#000016835,"KPSO5hGS8U,G0l8cWsC5fhSsWxIcRovx141N",0,10-905-221-5169,5652.05,HOUSEHOLD,ing asymptotes haggle. stealthily ironic accounts haggle blithely about the carefully ev
5076,Customer#000005076,"oNL,lazU r49X4S9CKdNVcdiSbZQ8e7h",0,10-677-440-4591,8072.95,FURNITURE,"odolites. silent, even excuses cajole. requests are furiously regular tithes. carefully regula"
6114,Customer#000006114,ZCFC1JtDFNsukDBql,0,10-957-665-4649,4860.40,HOUSEHOLD,haggle slyly above the slyly express deposits. slyly even ideas sleep fluffily above the slyly ironic accoun
4069,Customer#000004069,0Z8sKKcfS68ilTj4l7tJ9BEKv,0,10-326-127-3791,672.49,FURNITURE,unusual foxes integrate blithely perm
10552,Customer#000010552,Pki Ocan8ZceNU5QRCO9PAGCjEvlDphUB KFY7,0,10-391-737-2897,1979.35,FURNITURE,foxes. furiously bold platelets cajole fluffily. blithely pending dolphins affix furiously
25717,Customer#000025717,fhf7NFtRVaIj P njKFDad4HKloo4t9GruEZmrQR,0,10-284-260-8166,9977.20,BUILDING,"ts cajole among the bold, ironic theodolites. s"
6029,Customer#000006029,"MFyhzXJbCjdLfVmleTZpwrSufZclJNgfZ1A8Tj,D",0,10-230-673-1285,1247.91,FURNITURE,"ites wake blithely final, unusual accounts? quietly final foxes hinder. furiously express theodoli"
19789,Customer#000019789,"ZU3Js7YD34,V3Tn5 Qd3mwjIByYht3dHMn",0,10-788-838-7550,6137.35,BUILDING,"l deposits sublate quickly across the excuses. blithe, regular p"
47,Customer#000000047,3JN9jQUoBLqFS,0,10-427-271-9466,274.58,BUILDING,"ions. express, ironic instructions sleep furiously ironic ideas. furi"
18463,Customer#000018463,ZOdqR7baxuAmFRl6TdH5KP1Lu8,0,10-227-576-8567,7379.64,AUTOMOBILE,"final packages around the ironic, even packages wake regular, final accounts? slyly specia"
11369,Customer#000011369,gkGdhuifFu,0,10-916-435-8299,7402.51,AUTOMOBILE,ng to the quickly regular packages cajole furiously eve
5156,Customer#000005156,3sHaRn0SrNUTX9N2xYkjATGBA63keiLZ,0,10-781-142-9699,8363.80,FURNITURE,ndencies. instructions are blithely regular packages. regular patterns against the blithely even in
19246,Customer#000019246,X2BJ5Jv99fw1AsG2dFZtr23YMEzLDm8fuCEYfl,0,10-910-190-7737,7620.07,BUILDING,thely unusual instructions. express
13917,Customer#000013917,fwaOvNYjbQZW2DINIfr,0,10-878-189-4558,2841.77,HOUSEHOLD,", even pinto beans are thinly across the"
23944,Customer#000023944,9tho7lNUfSzjdgMNF5m,0,10-505-823-1368,8282.30,MACHINERY,"the even, regular deposits nag carefully final packages. slyly even accounts eat blithely af"
9241,Customer#000009241,bFR34KOV6gppBY8l3kJDLcOjqD0mF5HgXUNYS,0,10-833-336-9517,1439.84,AUTOMOBILE,dolphins cajole carefully above th
13509,Customer#000013509,"7HUCuOtIu0MUEQ0iMZeaG,Y5",0,10-348-650-5065,5024.45,AUTOMOBILE,carefully quickly express accounts. carefully ironic ideas cajole furiously along the carefu
3900,Customer#000003900,"hyQ XmnUBIoEuy1vt1u5P,zhfKc94dRuGbWJ",0,10-939-471-1317,7131.73,FURNITURE,nal waters. regular deposits detect.
9384,Customer#000009384,exSBr lMYWGolCqdPZwftuYfusc7pMOGgLU,0,10-175-462-4967,158.43,HOUSEHOLD,ncies doze furiously above the slyly special
23868,Customer#000023868,"vaj0pB,yDtnaCY2wtdS1JWUK9KYKm3f5WdbzRnm",0,10-887-774-7108,8473.23,MACHINERY,"waters sleep ironic, pending theodolites. even pinto beans impress f"
15318,Customer#000015318,pBp5cK4K5uM91dPGaGE6gEW6FzTap2EI3Uv,0,10-345-151-1656,5921.63,MACHINERY,"quests around the unusual, final pinto beans wake s"
15690,Customer#000015690,fSME7fdsAHkRmisWPfJooxhZ,0,10-980-983-7120,-986.14,HOUSEHOLD,the evenly idle courts. regul
7347,Customer#000007347,"Z v R9,ywE3zL3y7D029cixNJ1FJ2l",0,10-802-416-5324,274.96,MACHINERY,ffily final instructions. silent excuses nag furiously. express multipliers sleep quietly ex
2680,Customer#000002680,AtkK9WHvBE0cdfXi,0,10-934-805-7761,1142.86,MACHINERY,"ding requests wake furiously according to the regular, ironic foxes. idly regular requests wake blithel"
8554,Customer#000008554,"VQp4 3pqu0wwA NYnUQAxu0JHg1b,AprPBLn",0,10-895-705-2326,1568.24,BUILDING,ly bold accounts. carefully final deposits need to detect fluff
7297,Customer#000007297,"7U6hZJp,DZXTTxZzhLyQTDfOUrYRf0nSSE4h,Ddg",0,10-203-668-1748,392.88,AUTOMOBILE,le deposits. deposits wake quickly along the slyly fina
23787,Customer#000023787,vFrO1jOKAEjh5HS,0,10-965-903-5474,1686.08,AUTOMOBILE,"nstructions are silent accounts. even, express ideas use fluffily closely"
17544,Customer#000017544,Fljc0p2oFuzGoeaI2gO784PUzfnB,0,10-414-582-7592,5623.76,BUILDING,"s haggle: carefully regular ideas wake slyly. final, silent deposits wake blit"
4589,Customer#000004589,"9ojGFLSCIh,Wt1 0 NsYuO9yj",0,10-126-750-1273,1464.72,BUILDING,al accounts haggle quickly against t
19828,Customer#000019828,2hZW90NBs vAjckJilGG31  0qQaJ,0,10-472-504-2861,6287.63,BUILDING,"osits-- pending theodolites haggle Tiresias. even forges print. unusual, special"
11210,Customer#000011210,LUIYNdemxI1iGigKy6 oKjaNLsX3M4fwL2,0,10-574-417-6791,6298.90,MACHINERY,unusual sauternes. fluffily regular deposits must boost blithely about the carefully regular t
22003,Customer#000022003,cWSI2BemUsRhfXnrB,0,10-447-959-6239,7498.80,FURNITURE,"ts. accounts impress final deposits. quickly dogged excuses engage even, i"
24357,Customer#000024357,qIrIvC4L7k,0,10-381-290-1758,2577.38,AUTOMOBILE,foxes haggle final accounts. final theodolites cajole quickly ironic
21910,Customer#000021910,"ob SU3,BYJT9R8QRVq5BL5iwpZIwJHgd7iF",0,10-702-959-7272,8140.07,BUILDING,carefully across the blithely regular dolphins. unusual
11500,Customer#000011500,8pJtCzh72Keoe4kqFTrxRf5YxZH0IK3Eu,0,10-811-761-2857,-949.66,FURNITURE,ully above the quickly regular deposits. slyly regular package
7028,Customer#000007028,"BTOadTqh,hK9CSZ1gGaZSNVzAZ",0,10-103-812-9864,4268.32,AUTOMOBILE,s haggle slyly bold deposits! furiously ironic accounts cajole al
20574,Customer#000020574,hFA8hjD0q84onrr2wLnBFoI1nxnDQL9U,0,10-709-567-7160,1243.14,FURNITURE,fluffily pending excuses along the slyly express packages play blithely
24497,Customer#000024497,fBJtq9wUSPn1At3,0,10-418-518-4988,8096.03,HOUSEHOLD,carefully. furiously regular instructions according to the pack
1457,Customer#000001457,"qjsV,GgHucxycUf7y",0,10-660-953-7656,2873.49,BUILDING,"onic accounts nag blithely among the regular, regular pinto beans. carefully regular"
6271,Customer#000006271,e d1ATtvhx6utuTWB7d7srX86n,0,10-214-187-2123,-342.40,AUTOMOBILE,ptotes haggle slyly regular accounts-- regular pinto beans use carefully against the blithely reg
22295,Customer#000022295,Gs3ojF4tMhMiL9iw,0,10-198-772-9487,7419.16,FURNITURE,y regular packages. ironic packages are carefully across the blithely even instructions. fur
14782,Customer#000014782,VU7gdX2Pb5BuGgx6eJ9z,0,10-163-394-5964,3965.61,BUILDING,gular packages wake fluffily blithe pinto beans! blithely pending theodolites ha
21890,Customer#000021890,GWp7upg2GF,0,10-520-657-9845,3623.07,HOUSEHOLD,"e bold, special accounts-- even, pending dependencies eat blithely. escapade"
19322,Customer#000019322,"owvESwIJgMZcHqwHEZd11xO,Yd6xM",0,10-899-370-8349,504.86,AUTOMOBILE,y dogged sauternes. even packages according to the slyly final deposits
11998,Customer#000011998,WbYI2WM1vNfxscNxaplygzn3weYDtkVaxJObH,0,10-724-243-3475,9927.84,FURNITURE,"olites. slyly pending pinto beans cajole furiously. pending, speci"
12946,Customer#000012946,j 4IxsWma3YQebl1bSBT9xG,0,10-169-253-8125,1515.06,FURNITURE,platelets wake according to the accounts. carefully
21393,Customer#000021393,"izOKXj5RaJ0sD0yv6gWjbpj1IuIPbMB,d,n",0,10-454-250-7801,4957.10,BUILDING,print slyly furiously blithe excuses.
8096,Customer#000008096,wp1VV4of5rpOP8Yo zyoo6yFqKT,0,10-912-605-2020,2471.68,BUILDING,accounts sleep. bravely ironic fo
11039,Customer#000011039,3By3FxINM7uZaX uYnB,0,10-483-676-9755,5290.79,BUILDING,"terns. slyly ironic realms about the pending, unusual"
2158,Customer#000002158,"y5,Mc,R7JE3bUhpAC6Yj2c5lyOIr5 IQpM0G",0,10-757-535-6398,5638.81,AUTOMOBILE,al theodolites according to the fur
7586,Customer#000007586,9zPNlBRP5l8tGVHKTHEAi5 aFb,0,10-841-177-7256,4278.23,HOUSEHOLD,ly regular instructions. quickly ironic ideas detect furiously ironic requests. ir
13673,Customer#000013673,"7PPx4hwuPeaDCRRm7yw1VuNu62oer,3",0,10-222-464-5429,5332.66,AUTOMOBILE,equests. unusual packages haggle among the quickly pending packages. unusual requests sleep blith
14661,Customer#000014661,nKsWhdvlTi4KMi8RdV2WLl,0,10-529-538-7596,7778.37,HOUSEHOLD,"uffily among the pending deposits: silent, pending pin"
10422,Customer#000010422,",rG8jnx07chMPp4OEMLplZj,nJFjmONTP6C6sDF",0,10-124-385-6184,9798.24,FURNITURE,even pinto beans are blithely blithely even theodolites. slyly even asymptot
10964,Customer#000010964,uIIkBkEXK9Bg1veh2E,0,10-282-785-6381,-990.78,MACHINERY,r the carefully regular excuses. final dependencies cajole. f
1523,Customer#000001523,qyI7Aqvz7c7S8UjvMX52A,0,10-405-744-1455,2921.13,MACHINERY,oxes. slyly bold ideas snooze blithely. accounts sleep slyly agains
24615,Customer#000024615,584p3qpxaGO,0,10-673-891-2060,348.03,FURNITURE,ctions. slyly ironic Tiresias wake. quickly regular packages sleep slyly carefully regular dep
114,Customer#000000114,M2ngq81kjZ6lMI1TqoQq,0,10-805-212-7646,1027.46,FURNITURE,der the carefully express theodolites are after the packages. packages are. bli
6149,Customer#000006149,9zNIs68EQXbpc3GKHAGjrc3Ur5UKQyWgOOg9lvr,0,10-981-118-5032,6737.15,BUILDING,mong the blithely final requests sleep according to the b
18006,Customer#000018006,WeYp3mDlvlUeiEo0a3O1p6Q15gmvvzh9bxyTi,0,10-458-449-6865,-459.26,FURNITURE,"ular, ironic foxes integrate carefully against th"
5734,Customer#000005734,IxYLy9MqICF0ug8fz,0,10-704-565-3586,3304.74,HOUSEHOLD,ding to the furiously ironic fr
21870,Customer#000021870,"KRtLpUudL6,hC uPNy7xmRc245dfXtbmNXQ",0,10-788-325-1060,8108.18,AUTOMOBILE,"de of the blithely regular pinto beans. regular, silent ideas above the ironic,"
14064,Customer#000014064,"VSU6,xu88Jt75FpIZ AUheeiWH84lJ",0,10-254-866-7448,5320.37,FURNITURE,the fluffily regular asymptotes. ironic asymptotes sleep slyly alongside of the slyly even
19058,Customer#000019058,7s01ACSiqGfQ6h6pX1pRyQpdC YQWLKmSnO,0,10-908-766-1895,671.00,BUILDING,"es. special, final requests alongside of the excuses boost fluffily ironic asymptotes. furiously express pa"
3823,Customer#000003823,tUVPaiZ1nf,0,10-593-688-5456,9482.23,BUILDING,"ideas detect blithely fluffily final packages. even, regular pinto beans sleep blithely across the bold deposi"
25024,Customer#000025024,yzXcgngjNSSOFuVdAo,0,10-890-571-1557,929.51,HOUSEHOLD,"posits-- slyly express foxes sleep carefully fluffily regular packages. even, regular"
17928,Customer#000017928,JRBYSgmEBjoAeP9afQxNuKuziLe0uz,0,10-528-269-2176,7823.33,MACHINERY,refully ironic ideas. fluffily special
5040,Customer#000005040,2 K6dwtrPAO8vnGtrXM yxaPS,0,10-849-502-6515,9544.37,AUTOMOBILE,"haggle blithely special, even instructions. final"
11202,Customer#000011202,StP5vIfalM2hvQ,0,10-208-981-1802,472.80,HOUSEHOLD,s haggle slyly even accounts. carefully express accounts wake according to the regular accounts. bold depos
10374,Customer#000010374,QnciekU3KbF4XCOdoF,0,10-215-928-3338,1402.52,AUTOMOBILE,"equests. bold, special realms haggle regularly quickly regular packa"
17131,Customer#000017131,bUXXw1T8rBRmGSwKWTqYnJetw0m,0,10-118-117-8630,9316.93,AUTOMOBILE,"against the thin, bold warhorses. blithely regular deposits caj"
