C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT
25014,Customer#000025014,"SkA5Da36di9pAKH,yH44tjleISV",0,10-328-313-6356,7809.70,HOUSEHOLD,r the carefully even ideas. slyly enticing sauternes about the carefully
22049,Customer#000022049,UWkBkIsV3tsy4,0,10-927-873-1842,4339.91,MACHINERY,cies according to the slyly final deposits detect slyly express
19094,Customer#000019094,yJNz5QFnuVFQIpYhzAkH0tfhiT95MIJGz0Ps,0,10-710-583-4488,-314.08,MACHINERY,aggle blithely blithely close ideas. quickly ironic excuses wake blithely expres
20382,Customer#000020382,"DyG8TXyfyKOovw9,5AiO164bkIm6wAM",0,10-311-608-7657,520.05,HOUSEHOLD,sits integrate carefully regular excuses. quickly pen
950,Customer#000000950,0NQQlx7sZIQ2S9D,0,10-849-760-2017,9609.77,FURNITURE,s wake quickly after the carefully brave multipliers. regular excuses wake care
10587,Customer#000010587,cXOC4wU0UNk UqqOKG3,0,10-801-234-8365,7604.49,FURNITURE,s among the regularly silent instructions wake after the boldly express accounts. regular orbits breach fu
22616,Customer#000022616,"L,Iz Yt,3wFXhgTqBdpW6Eu2qNo",0,10-937-283-8677,9559.13,MACHINERY,ly regular instructions should cajole above the ideas
20823,Customer#000020823,"vCusRjFiHLT0vo, IsT",0,10-567-217-2355,8015.25,MACHINERY,accounts. blithely express requests doubt carefully across the fluffily pending packages. slyly special w
18087,Customer#000018087,",YOdh78na2qCg,JERp BPkr1ycBQJ ox",0,10-526-790-3326,8872.49,AUTOMOBILE,". carefully final dolphins are fluffily. dogged,"
1944,Customer#000001944,",XN9NH FzFxK51X",0,10-492-922-6990,7279.93,HOUSEHOLD,s play boldly about the slyly iro
24650,Customer#000024650,"p02cliSRyI9GLQrO0k1RRYuJ,Vc66jXhG6,GKPf",0,10-920-284-5050,4302.60,AUTOMOBILE,e bold pearls. ideas are furiously blithely regular asymptotes. express ideas cajole carefully carefully
14448,Customer#000014448,PXAg5c33u86fRNad0N0KMKgbRJoKq7E,0,10-321-962-6163,5077.25,AUTOMOBILE,lithely careful instructions. slyly unusual instructions use quickly despite the fluffily fina
2029,Customer#000002029,V15TQAhSLp7YC3KdjuMwSV3cwg0lp,0,10-989-498-3304,4145.35,MACHINERY,"ironic, final dependencies about the sometimes even requests haggle slyly special, final excuses. carefully ironic"
16428,Customer#000016428,s c36TVLpMTBNY G4ZPuRLUoDu49Ez7D,0,10-472-307-5819,1739.18,MACHINERY,"aringly ironic deposits. blithely pending deposits doze above the final, bold deposits. blithely reg"
9081,Customer#000009081,"D,35uOrTr3yJ71fWV8kKKUD",0,10-470-758-5266,2537.70,MACHINERY,furiously pending dolphins. fluffy as
24306,Customer#000024306,NtwBxPOEn7d,0,10-632-415-6465,6126.81,AUTOMOBILE,"lly after the slyly pending packages. silently regular platelets cajole along the silent deposits. final,"
12244,Customer#000012244,2bxIO1xnyRURsdW,0,10-398-380-7973,1612.66,HOUSEHOLD,ges among the slyly even platelets wake alongside of the ironic req
19511,Customer#000019511,TiFnGP52 ibV0xPR3FQ9OFlTEq6n2aQzf0NB,0,10-214-596-8428,3151.47,BUILDING,"cial warthogs haggle ironic, express packages. regular"
9487,Customer#000009487,diEOIjGDulmO0c,0,10-163-745-2657,6433.10,BUILDING,"xcuses. slyly even asymptotes after the fluffy packages are carefully besides the regular accounts. unusual, spe"
22575,Customer#000022575,"eWMD0fkNelqnu,tNzh,7gE7sUjrxr7yB5Cc,",0,10-488-225-7351,8971.06,MACHINERY,e fluffily beyond the blithely final deposits. carefully regular deposits along the slyly even accounts cajole
19417,Customer#000019417,6wiVlkMDgZlPG,0,10-134-343-9807,1184.66,MACHINERY,deas up the furiously special theodolites integrate slyly according to the furiously r
989,Customer#000000989,BDKtDAva8rBuCWXT6jXb2JJY7YoRS,0,10-646-819-6827,5453.74,AUTOMOBILE,accounts. fluffily regular requests use carefully after the furiously special instructions! slyly
4592,Customer#000004592,x83sd5CIV0DgKvV6I,0,10-474-847-3982,4243.25,HOUSEHOLD,rs after the instructions can nag alongside of the furiously ironic t
19885,Customer#000019885,RlE0 vuBDAPDeg95XWO4,0,10-430-332-1447,6451.61,FURNITURE,"phins. accounts alongside of the regular, unusual pa"
5586,Customer#000005586,"wY6cymx,Spcaca,Bj7,cwSDniU",0,10-233-220-4431,2404.30,HOUSEHOLD,zzle idly doggedly regular instructions. blit
21034,Customer#000021034,RDDeB38Yhdu,0,10-591-681-8277,4700.68,BUILDING,gular accounts cajole. regular dolphins nag atop the final excuses. carefully regular
20661,Customer#000020661,l6fbb853FOgrPeCXjvE tUGtbU2WNwJ,0,10-688-614-6780,3239.86,FURNITURE,lent orbits. quickly bold packages across the quickly pending packages wake about the slyly regular excuses. fin
23994,Customer#000023994,b6tshUfXs7Kd,0,10-213-538-5651,7529.71,FURNITURE,p regular ideas. carefully final requests wake bli
25345,Customer#000025345,"LS2oGXOYpSX,hS3cFGnFX8jaM8",0,10-451-568-1424,1097.69,BUILDING,"nding, regular requests sleep. carefully even accounts sleep regular, ironic packages. regular, regular"
14011,Customer#000014011,pngd5DIH4somZUlZuy GAZKr8gMmkKfWsCakK,0,10-796-278-4524,7968.12,AUTOMOBILE,daringly unusual dolphins. quickly pending instructions according to the boldly brave requests boost furiously
779,Customer#000000779,EbjtaRaiok7eqbQ5VJi7q,0,10-940-483-5702,-902.48,HOUSEHOLD,old dependencies. pains haggle fluffily carefull
22434,Customer#000022434,"lN29gk3GVRgzL,EC",0,10-910-764-1604,4960.20,MACHINERY,requests across the quickly express dugouts are slyly after the slyly dogged accounts. even r
24895,Customer#000024895,ehBPwhLLIk,0,10-557-352-7526,3290.11,FURNITURE,ular ideas. deposits are quickly. fluffily regular pinto beans against the fu
22035,Customer#000022035,XsdJUH3Fem82I6zj46sQC0gY jaf,0,10-196-104-4730,3652.73,BUILDING,ounts haggle according to the bold deposits. carefully ironic courts sleep carefully pending
9186,Customer#000009186,"yyjxXi4fie,HGNmzXJNnRT",0,10-162-125-3196,9971.76,FURNITURE,"ross the pending excuses. fluffily ironic requests cajole boldly. special, ironic accounts integra"
22579,Customer#000022579,Zci0jbe8HKX,0,10-639-377-9023,1461.07,MACHINERY,xcuses wake. slyly bold ideas detect slyly across the blithely even accounts. special
13306,Customer#000013306,8pYy3z4dDhd z0lrRPW4iOYOV2JzF R,0,10-611-239-2735,3785.66,HOUSEHOLD,"d have to are furiously quickly pending ideas. ironic packages affix regular, i"
8281,Customer#000008281,19UCfn2IeQWf6lDpu,0,10-471-130-8592,8850.94,MACHINERY,s are about the unusual requests!
6130,Customer#000006130,"EOij5hoOKdZIAt4lS6sRcoGefhjrxn1,s8",0,10-405-646-2657,-555.94,BUILDING,efully regular deposits about the regular packages believe blithely alongside of the ideas. bl
14885,Customer#000014885,Q hEbBGq64Z9F8,0,10-465-801-5061,1825.66,MACHINERY,"g courts wake bravely. regular, special foxes cajole carefully according to the bold, pending deposit"
6602,Customer#000006602,"BGva9nkI5zqAV,",0,10-468-842-3174,252.68,BUILDING,structions. instructions sleep blith
14675,Customer#000014675,"KpMcPsIs168tuqB5DKON,t5wNIK4X7qv",0,10-763-981-5175,6242.87,HOUSEHOLD,ar theodolites nag above the fluffily regular instructions. fluffily express pinto beans alon
11429,Customer#000011429,L5MK6v7p4FVLWvCNpA7OLWiKcNd,0,10-745-712-8678,5921.64,MACHINERY,the blithely final deposits cajole furiously alongside of the furiously
15089,Customer#000015089,5YaIbuYEn3B,0,10-148-137-1469,-174.00,HOUSEHOLD,ly final warhorses? furiously final deposits nag. carefully pending accounts haggle against the
7082,Customer#000007082,QQueFE4951BBthILu1Q4,0,10-231-529-6503,3235.73,BUILDING,odolites sleep quickly along the deposits. carefully bold instructions across
16769,Customer#000016769,XokSnWutb02lxG14YlYbG,0,10-899-523-5118,464.43,HOUSEHOLD,s. express accounts along the express ideas wake blithely special f
1857,Customer#000001857,zmkUgptEfXf5zgMB4MHLMSHaX,0,10-974-598-1668,5485.71,HOUSEHOLD,sits doze among the ironic packages. carefully express requests wake blithely alongside of the theodolites. ca
6221,Customer#000006221,BSQO3otm7z4bUqvC,0,10-641-636-3853,712.36,HOUSEHOLD,the furiously even braids. instructions use blithely
19247,Customer#000019247,w3HWuG4aJcIbdnIUHU6EuVTqjQ01oVtfZM,0,10-530-333-6410,6492.05,HOUSEHOLD,deposits wake. carefully special asymptotes use care
16816,Customer#000016816,BXE3fLVAX8kyA9wzIiwQwEPhO7QWod9mP7fVIu,0,10-266-724-9156,8217.10,HOUSEHOLD,ronic multipliers. furiously ironic platelets haggle carefully. blithely unu
8088,Customer#000008088,Wiebzx58noObvcxAWfhmXrAJblZ9ER,0,10-275-325-5415,5688.96,HOUSEHOLD,"y bold excuses after the ironic, ironic excuses are furiously quick instructions. slyly b"
21645,Customer#000021645,iKKRGmOBNQaZN,0,10-100-991-5371,5101.33,FURNITURE,s doze. accounts nag slyly blithely silent packages. packages
3702,Customer#000003702,KBVkndIgFQqoc9IbIsi9aLmLbWBZB7Zor3dYl,0,10-384-627-1717,9296.70,HOUSEHOLD,. blithely unusual requests among the special
7402,Customer#000007402,"Pq0paIv,XHnWt65TobtAGzLphC",0,10-810-690-9697,3596.16,MACHINERY,deposits. furiously pending pinto beans wake packages. regular deposits
19314,Customer#000019314,CEHoCZawQ6xFujcLi,0,10-871-260-7756,3920.16,BUILDING,ges cajole. bold requests use fluffily slyly speci
23950,Customer#000023950,"eKlmvg,vBz",0,10-841-999-5646,168.99,BUILDING,"y bold excuses; carefully ironic packages can x-ray. final, silent de"
14065,Customer#000014065,7RSZxHFxW5Hhf6jpqFlbdKRPAW5zirEYBYzuw438,0,10-701-631-3122,9538.59,BUILDING,refully special deposits haggle above the quickly express requests. final deposits against the bold dolphins
9709,Customer#000009709,hucIVwSvBN1pCVrAbpZYqtK6c5EfpZtpFqn,0,10-341-710-1722,6430.49,MACHINERY,y. quickly ironic requests about the slyly ironic accounts boost after the fluf
16869,Customer#000016869,BK16kN6ROVyBH55 JR,0,10-180-395-3986,6290.62,HOUSEHOLD,ular excuses haggle according to the furiously iron
5254,Customer#000005254,"XiSHytedIOt8eH F,",0,10-149-284-1128,4540.44,MACHINERY,s wake quietly after the theodolites: accoun
23886,Customer#000023886,hPN KnSTsCF6hpj6,0,10-265-752-5255,8356.64,MACHINERY,es cajole slyly in place of the furiously pending requests. blithely pending accounts sleep blithely. regular d
6364,Customer#000006364,tlKvNZmF7I3dQ4SyXPKlKF0U2,0,10-693-752-4345,4585.65,AUTOMOBILE,"according to the carefully final accounts maintain carefully among the even packages. ironic, i"
6544,Customer#000006544,"kgxwvfJ,Xky932uKRT8HB4Gai8U1QLL4",0,10-430-406-1141,5344.32,BUILDING,"totes sleep fluffily. ruthless, special accounts alongside of the carefully"
23118,Customer#000023118,x3It4ZkPykEcI,0,10-613-440-7051,4617.58,HOUSEHOLD,sly bold requests. slyly pending deposits haggle furiously.
18966,Customer#000018966,"ya0Sv9VfcJ1fKAaxbjnBQJQIVDWuUG6M,E",0,10-700-250-1760,4139.07,AUTOMOBILE,oxes sleep blithely against the regular requests. platelets wake around the slow frays. requests would wake furiou
16708,Customer#000016708,VbE9XaxOu8Uj4GhIZ1U4SuQRs8NSm4el8j,0,10-507-296-5890,3504.89,BUILDING,ess dolphins. blithely regular accounts can hinder blithely ironi
8824,Customer#000008824,WLhvaT 2Nrxw,0,10-236-255-9199,-341.42,MACHINERY,in slyly? special dependencies impress ironic theodolites. blithely ironic deposits haggle quickly careful
24161,Customer#000024161,QBcI 0IA9pjbbcAAO2bwgTQ,0,10-393-837-6073,7688.19,MACHINERY,fluffily silent instructions wake furiously above the slyly final deposits-- final pac
2772,Customer#000002772,eyGdoVTAzLGC2OibIXPp6iSMvgwIHvv,0,10-142-260-4231,1584.19,HOUSEHOLD,cross the slyly pending accounts. express ideas about the final packages cajole across the closely regular excuses:
1655,Customer#000001655,"L8m8cRaiIz IqZ83oMo,AV",0,10-306-607-3769,1214.81,BUILDING,"s. special, bold requests haggle fluffily. carefull"
10707,Customer#000010707,MdO2nyCwnwQgHRYB6QxASJl0n,0,10-814-501-4868,3391.30,BUILDING,ronically. slyly even warthogs grow around the blithely ironic ideas: blithely
19582,Customer#000019582,"DCsmJblEQ8yaQT,wB",0,10-431-915-1808,88.93,BUILDING,ckages haggle furiously carefully regular packages. silent sentiments x-ray quickly f
25527,Customer#000025527,08poWfG1J28KXU4mxSXdrJhoGaa,0,10-783-870-3001,925.56,BUILDING,ross the dinos shall have to mold slyly fluffily ironic foxes. carefully even accounts use unusual
3538,Customer#000003538,6pWpZ6LTWav7qPPY6zRJ0qRYRb,0,10-393-143-2380,-898.23,MACHINERY,"n, silent foxes sleep about the"
21168,Customer#000021168,4CB5NVJruteSS4zUZ2FkPhgQIr9Q5X96W7vKu6L,0,10-695-747-4766,-745.84,BUILDING,"sentiments are within the special requests. even, ironic gifts dazzle carefully. ironi"
14111,Customer#000014111,uL3PtagH6i,0,10-250-886-4686,3502.79,BUILDING,fix after the even foxes. regular
19627,Customer#000019627,"kF9m,zA43i4HuE 2j2V8UYfM0124o5msGaNK",0,10-642-912-9650,775.12,BUILDING,even requests. carefully close accounts are. carefully bold packages affix fluffily carefully fin
22041,Customer#000022041,"4Oi8NH,s0wTRlZmZnXtdPKRpNwx3Tzwtf",0,10-154-175-5125,4276.09,HOUSEHOLD,"unts sleep slyly. regular, even requests affix furious"
22857,Customer#000022857,"GPVgnEPs7s4J0yDjH,FWqA7",0,10-697-963-9877,4455.20,AUTOMOBILE,quests boost busily blithe accounts. always final deposits sleep slyly
25072,Customer#000025072,kAW7zED0LS4mLRwzPLhbbCQGAr,0,10-638-664-7000,6908.33,MACHINERY,"lar requests. bold, ironic deposits cajole. unusual courts sleep at the furiously regular packag"
11882,Customer#000011882,ly82z5VGf5dW,0,10-348-864-1764,9639.91,HOUSEHOLD,"sts. even, express theodolites above the dolphins"
271,Customer#000000271,"o6xqeBvdFljtyY,dAUzUrDmB2c9d1BJ",0,10-621-282-5689,1490.35,MACHINERY,ly pending deposits cajole slyly sl
18149,Customer#000018149,65U2AqXFrJs vFC4Ks8OGxdNO1P8Z,0,10-855-414-2995,-600.74,FURNITURE,packages; regular platelets according to the quickly unusual sauternes are blithely furiously regular d
14070,Customer#000014070,yIZ3EGcB9kXi6e AhmnNiHvqh,0,10-174-948-8145,6632.72,BUILDING,e carefully slyly ruthless ideas. carefully express deposits around the slyly even instructions boo
1712,Customer#000001712,fadsq6sU3A6MY,0,10-959-477-6941,7013.72,FURNITURE,"le blithely. regular, regular dependencies integrate slowly a"
14547,Customer#000014547,"c5BrwgepIJ,",0,10-225-644-7333,6844.75,MACHINERY,ndencies are blithely slyly ironic instructions. even notornis detect. ideas sublate along the unusual dependen
22515,Customer#000022515,5MaUlG1tVnFIusS3vC5oYV84GWVJ,0,10-955-554-8468,5541.50,AUTOMOBILE,". furiously regular requests haggle carefully around the idly slow packages. ironic, even requests wake finally eve"
24618,Customer#000024618,"N0uKd4wrNHJfZjKOmh,AJQTBawlxoFSm",0,10-817-683-7201,8998.00,HOUSEHOLD,hely express foxes above the ironic pinto beans are quickly eve
12839,Customer#000012839,"Mu1qyRlOVv6mH0bYksYyjw,pQz4TOXvUK9rjL",0,10-596-874-9832,5561.37,MACHINERY,y regular instructions. slyly
15294,Customer#000015294,"KyEpuJvvHx C,2GFLGgv8vOjmmoMQF",0,10-370-867-2418,4742.97,FURNITURE,r the furiously special packages. slyly ironic
228,Customer#000000228,epyo01EaLG5soVQ3dOCRBWBSdkhFg6K Bc1OMRAk,0,10-435-915-1603,6868.12,FURNITURE,blithely ironic theodolites
2242,Customer#000002242,"2BidNDSZd0yB,Tn8ls6TGnKUz zL",0,10-428-827-7827,-523.30,MACHINERY,ar ideas around the furiously regular dependencies boost carefully bravely regular packages. carefully regular
23783,Customer#000023783,HL9Za26fQ7H0QeI1U43,0,10-349-297-3250,1781.44,MACHINERY,ar sheaves wake against the fluffi
21768,Customer#000021768,35YHMdRQrkgOEprn,0,10-716-796-8436,8982.13,FURNITURE,eposits are furiously. special foxes around the foxes wake slyly final braids. slyly regular pinto bean
8692,Customer#000008692,J5u8l6rJlz 6aiuufZqN8Ldf9ykn ViueDzubKLo,0,10-105-466-8978,6487.41,HOUSEHOLD,en accounts sleep blithely accounts. ironic packages doubt. theodolites are blithely above the final deposi
23193,Customer#000023193,LZyIIs6aYjq5tCxeIO,0,10-913-316-9205,7790.60,HOUSEHOLD,ffily after the furiously even deposits. regular instructions integrate
24320,Customer#000024320,"gDPcuqXPgU22z,McWC8C0mAH",0,10-444-911-9332,5793.25,HOUSEHOLD,ing theodolites against the packages sleep against the blithely regular
19164,Customer#000019164,RDMdIomsBXnJQujpWt,0,10-932-217-8409,7403.84,FURNITURE,ng theodolites nag daringly. careful
2284,Customer#000002284,"I4KvPxFU2VVObQfeuDLn,",0,10-588-683-6914,3415.14,AUTOMOBILE,ial packages wake furiously ironic
5853,Customer#000005853,9mJA9 yPIhHUs0ouXIAusyv434FaRgIvF,0,10-892-271-1872,511.73,AUTOMOBILE,ideas cajole ruthlessly after the dolphins. sly pinto
25813,Customer#000025813,CHZkmiwOsvUgvp5xL,0,10-809-508-3539,9677.51,AUTOMOBILE,atop the regular foxes. slyly ironic accou
12768,Customer#000012768,146P1Kv4 nppBo1uLhbz,0,10-703-822-7390,3979.88,BUILDING,g deposits. even deposits are furiously: stealthily final instructions use a
24087,Customer#000024087,"pOJzgV8Tnn0 En,qSFzr52WdP",0,10-578-843-1334,6453.61,AUTOMOBILE,ions haggle slyly about the regular
25181,Customer#000025181,BtG15bIBXW6ouoDVr6hOW,0,10-652-315-1375,842.81,FURNITURE,ests doubt slyly: doggedly express ideas sleep
21088,Customer#000021088,IuczD18gyNHvBT0lq95gvuvFSOdZKSSS,0,10-829-391-7778,5836.76,FURNITURE,"ts serve. regular accounts detect above the ironic, bold packages. instructio"
9987,Customer#000009987,"Nvtk6Q91eCuaWgiaGRwqUZWQE,",0,10-626-373-4989,2642.81,HOUSEHOLD,are. accounts haggle according to the special hockey playe
25413,Customer#000025413,pW0n4TCFPSnidACDwd4sn,0,10-131-989-2217,3241.32,FURNITURE,long the final decoys. ironically express pinto beans after the deposits haggle carefully according to the
8074,Customer#000008074,"fWzxL6YlxYhFsc,JkvVtONRSFK3lmNEf7P5CwqqT",0,10-371-298-4417,3175.47,HOUSEHOLD,arefully special deposits sleep special pinto beans. blithely ironic warhorses among the closely express accounts w
551,Customer#000000551,"nxW1jt,MQvImdr z72gAt1bslnfEipCh,bKZN",0,10-209-544-4006,-334.89,MACHINERY,y special ideas. slyly ironic foxes wake. regular packages alongside of the deposit
17550,Customer#000017550,HzkcqgFBFp71we3Bo1Vkt7u1h0IObp48GRG7Eh,0,10-853-640-7091,7051.68,HOUSEHOLD,blithely unusual theodolites. fluff
3251,Customer#000003251,enQ1b Iw efwpam1FsK4KKp,0,10-677-182-1189,8967.25,AUTOMOBILE,sleep about the busily pending accounts. slyly express theo
15903,Customer#000015903,3aDYos6zXvkxJAlTLFrBGd8W,0,10-695-619-9084,936.87,BUILDING,d deposits nag furiously silent reques
21165,Customer#000021165,OldO7vdjPo,0,10-870-503-4518,4252.50,FURNITURE,the closely even accounts boost fu
16056,Customer#000016056,4OVvaoJO94RAl,0,10-217-327-2916,6540.16,HOUSEHOLD,packages. blithely unusual pinto beans wake slyly. regularly regular requests x-ray blith
25763,Customer#000025763,fkhTmvnlbjEJ6o5qlZeYbpCj,0,10-917-797-3344,5006.77,BUILDING,quickly final accounts haggle. final platelets haggle blithely furiously silent foxes. blithely expre
3129,Customer#000003129,"B0Vw6W1JxGF,",0,10-969-219-3537,9509.51,MACHINERY,ccounts. busily silent foxes haggle furiously. furiously final ideas sleep quickly fluffily ironic theodolites. ev
8060,Customer#000008060,QGlzJx7Dj2fE9cLJ1GT6 ucGcmjFpzsTVOC9cTGO,0,10-119-585-6003,9529.34,AUTOMOBILE,equests doze. carefully even platelets haggle among the express deposits! blithely
6369,Customer#000006369,RxAKlWhnD3OtvUs4P8RY22w4kOYMS,0,10-817-557-7983,9563.67,HOUSEHOLD,e carefully final accounts. quickly final d
1905,Customer#000001905,xeVuN5tScj9LORn,0,10-697-760-7269,6862.64,BUILDING,"ajole about the pending, bold requests. furiously regular platelets above the q"
12031,Customer#000012031,nm8mgggBFzDvPz7B,0,10-393-702-2670,3519.39,HOUSEHOLD,ch slyly along the furiously final d
16166,Customer#000016166,DkgfnL0n7Cda5HYUjTZ2gtGQeU,0,10-716-962-6983,3239.94,FURNITURE,"ggle fluffily unusual, furious requests. carefully regular instructi"
12221,Customer#000012221,S7ZpywXZ8irp0aQVChJmGr5mifoyHA,0,10-526-213-8030,5163.14,MACHINERY,ck pearls haggle furiously about the unusual pinto beans. ev
11599,Customer#000011599,"fQsFdTeuU6,uiNuYF3kDi52gG6cR",0,10-563-558-7918,6684.63,AUTOMOBILE,he silent packages sleep carefully silent requests-- slyly final foxes believe blithely even pinto beans.
12505,Customer#000012505,dzqS hOhtkKoFIky22mzXOA,0,10-973-649-1036,9165.13,AUTOMOBILE,refully ironic theodolites haggle fluffily after the requ
25016,Customer#000025016,yDw8LboOMax3fGsE6zZtc,0,10-556-102-7411,7816.07,HOUSEHOLD,efully furiously pending foxes? requests sleep alongside of the fluffily pending deposits. reg
9296,Customer#000009296,"NgMIoABFzrvLQ8Od,ctmIpDYexgNXq7",0,10-769-669-3622,3282.63,FURNITURE,blithely regular packages. blithely express theodolites wake. regular hockey players believe quickly regular r
23267,Customer#000023267,EydHYYP1oAg5R79bXqbGHZHf4e,0,10-818-267-8550,8128.16,FURNITURE,ithely about the blithely dogged deposits. blithely even platelets i
619,Customer#000000619,JVHUmrJH2bw4fKMgiB,0,10-245-618-6317,2336.99,FURNITURE,ts breach slyly after the slyly regu
9144,Customer#000009144,Garb4b bbkOF6a4kXe,0,10-559-940-4082,2942.15,BUILDING,iously ironic requests? slyly express packages along the ev
18126,Customer#000018126,9G05Ahh0P6KeNN25rU BB6OzzxC51,0,10-964-110-7361,4590.52,HOUSEHOLD,regular accounts nag slyly. thinly final tithes nag. slyly fina
8939,Customer#000008939,"wSwN,5PelFjtbAIv,SzZXy05,GTmiXBsXSTfI",0,10-410-364-2482,8550.42,AUTOMOBILE,ickly careful foxes cajole. blithely special
23113,Customer#000023113,sNQBSR5gSThpJ,0,10-272-718-2141,6395.80,MACHINERY,quickly even braids. unusual deposits haggle quickly; quickly iron
7131,Customer#000007131,rADeAyuV3BxYBMd,0,10-337-278-1156,7339.92,AUTOMOBILE,sly above the slyly ironic requests. final accounts sleep among the furiously final excuses; quickly
168,Customer#000000168,HygK9wx3xpg8f SadY,0,10-354-984-5361,-808.56,FURNITURE,blithely final accounts sleep quickly along the regular ideas. furiously sly foxes nag across the
18031,Customer#000018031,vZCVnFH8o Wg6kZwN5UfPefvp,0,10-918-732-4538,998.85,AUTOMOBILE,ly slyly thin accounts. quickly
20054,Customer#000020054,VW4rVCIdIs4h1HAaT 0bpt,0,10-957-356-4077,3178.33,MACHINERY,"e ironic, thin epitaphs. ironic requests are car"
11404,Customer#000011404,YVePkidoVwUJ4G2WXOCYN,0,10-622-330-7290,-807.36,AUTOMOBILE,es. special somas wake. final requests cajole over the fluffily even requests. bl
25032,Customer#000025032,"4VG3jfkr,Ha8uu4GXGUtgV84oQIS,BI2x0fWibA",0,10-400-813-1425,6295.18,HOUSEHOLD,unusual pinto beans cajole slyly against the blithely regu
1974,Customer#000001974,pqRaZvncnj,0,10-740-820-4310,1007.21,AUTOMOBILE,sleep against the quickly ironic sentiments; ironic packages affix above the carefully final
11801,Customer#000011801,hcigcdqhp8R,0,10-243-162-3876,6346.93,BUILDING,o the slyly pending accounts. slyly final theodolites are blithely across the re
1548,Customer#000001548,J7oCZdZiKmZK9vu2ZiU64au LN0 GUx,0,10-610-656-3668,562.75,AUTOMOBILE,"eep slyly regular, final instructions. final dependencies engage a"
11020,Customer#000011020,FsBz9VEI5 N1loocw5VslC6WpoFZ5L,0,10-883-465-3089,6062.94,BUILDING,"s wake quickly final, regular requests. furiously regular requests"
9492,Customer#000009492,"j5XrWWOg,AjiLn8a6h9mWi DrmUzjV",0,10-486-612-7125,6245.72,MACHINERY,"st. final ideas use. furious, bold idea"
7837,Customer#000007837,"Rqvx0olZ1rN5uozMi,5KTrmLd3DLjkdiz6",0,10-207-137-2298,6382.47,AUTOMOBILE,"he final, regular asymptotes. ironic"
23992,Customer#000023992,Lqr50QH9zhIKn8B3qIjwP8i,0,10-854-170-3081,3597.07,AUTOMOBILE,the carefully unusual accounts. regular accounts impress closely around the slyly unusual platelets. quickly rut
8706,Customer#000008706,5FfGZm4Oset4RBHBL81d,0,10-422-215-4185,8354.28,FURNITURE,inly final instructions? slyly regular pinto beans after the furiously bold foxes can wake slyly
