C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT
16509,Customer#000016509,IhtjO5zhIVUCgr7,0,10-586-887-1525,8251.97,MACHINERY,sual deposits. regular foxes cajole furio
22636,Customer#000022636,"nQ0h2oHVM1GfnHrJqjcvKyc,ngfNRkfq13,cngC",0,10-468-765-6386,3454.61,MACHINERY,lar dolphins hang. blithely regular packages at the carefully ironic
4385,Customer#000004385,d5AiPBYR7WaXDN,0,10-969-373-1905,-436.48,AUTOMOBILE,xes are final deposits. quickly even foxes among the furiously special grouches are furiously blithely special w
7533,Customer#000007533,EJyfeCC2EjtkHJZ59KTntFQzPVatxKfwoOV,0,10-418-103-6153,639.27,BUILDING,uests wake quickly according to the unusual deposits? pending
9046,Customer#000009046,0APMaxNsBxsRiiTgzlkcr,0,10-263-856-5073,1491.77,BUILDING,cial deposits cajole slyly across the care
18770,Customer#000018770,"BOk8,oZTfzEl3Wxi4CEqm6kiAC4dsHmNNHy0L,",0,10-832-435-6649,647.40,FURNITURE,cuses. quickly regular deposits among the asymptotes cajole carefully dogged platelet
1535,Customer#000001535,oKzEYP2JDHFVxjUS,0,10-371-530-1740,1041.79,FURNITURE,"g the blithely final accounts haggle carefully above the sly, express platelets. excuses eat slyly across the c"
4401,Customer#000004401,199WMs5styaXkVwkB0hQbTcP5m,0,10-455-426-1119,3735.11,AUTOMOBILE,egular ideas. packages about the furiously bold pinto beans
8101,Customer#000008101,A5KckHtwxs25jkzolduCk,0,10-937-117-6093,135.27,AUTOMOBILE,eodolites against the instructions boost furiously even ideas. instructions use blithely pending courts. expres
6938,Customer#000006938,"t,wOgSSQs8gns7er4sE4",0,10-974-463-8064,2339.57,HOUSEHOLD,realms are busily carefully express requests. furiously pending foxes try to cajole blithe
9938,Customer#000009938,"Ycz6j4bt6tR,2",0,10-902-364-9995,9697.38,HOUSEHOLD,cording to the slyly unusual deposits caj
1510,Customer#000001510,G  3gRQoUpKEyFI2gYMZrSVbMMM,0,10-138-490-8934,7100.18,MACHINERY,"ng the quickly bold deposits. regular, even deposits use silently. special, regular packages mold slyly regula"
10718,Customer#000010718,6qFxZEqF7VDQSjN0XwH0QuDYE,0,10-373-273-2456,7954.54,HOUSEHOLD,ecial foxes. quickly pending packages are blithely. carefully ironic requests alongside of the bold foxes boost bl
11036,Customer#000011036,"l5PcNcJw13ek,S15EkkmyaJTN",0,10-474-430-3192,4778.98,AUTOMOBILE,regular dependencies wake. ironic ideas integrate. foxes after the ironic asymptotes unwind quick
617,Customer#000000617,"CA7 7,Lz4uNFjc,PJ71Uobml",0,10-527-532-7752,3625.93,HOUSEHOLD,"deas sleep slyly? final, even gifts about the furiously regular"
5082,Customer#000005082,6qLq9oFguhbABExsIFiP,0,10-849-121-7718,2096.88,BUILDING,gular deposits was alongside of the daringly final accounts. slyly pending dept
9860,Customer#000009860,cPlIB84UWc8DD64HeYmFrorE,0,10-580-250-2701,1191.35,BUILDING,even requests affix slyly. blithely express ideas are bo
24808,Customer#000024808,"QbvYC,pq84 PreYgk8",0,10-461-306-2525,796.76,FURNITURE,"blithely among the regular, ironic packages. unusu"
3106,Customer#000003106,yY2TbvYDhG5FCrA,0,10-957-973-3423,-295.64,HOUSEHOLD,"kages. final, regular frays cajole fluffily. fluffily special ideas wake alw"
20210,Customer#000020210,m5iHHOHT0xx5WEKiTy,0,10-724-339-6494,5814.12,HOUSEHOLD,sts use blithely packages. furiously special pinto be
24607,Customer#000024607,cMr2wL4havAiO91CMhXP6,0,10-890-161-3808,-518.56,FURNITURE,". final, ironic accounts against the slyly express packages dazzle blithely regular, ironic dependencies. daringly"
20271,Customer#000020271,z07M4PIuCXtDeOzxqu7yPi44pw2A,0,10-551-284-3551,560.06,BUILDING,ular ideas are final foxes? expre
9325,Customer#000009325,cQNk3RAGL9llr7fxpXqC,0,10-618-739-7566,2394.19,MACHINERY,ironic pinto beans. slyly eve
12127,Customer#000012127,JnPCYSDZEz46p0A4d6Z,0,10-551-191-6495,4506.20,MACHINERY,"sleep. final, unusual platelets cajole quickly ste"
19416,Customer#000019416,sItxQhW41C7VBPbep l NNp8sU,0,10-847-761-9595,6511.70,AUTOMOBILE,"he express theodolites. express, even dependencies across the blithely specia"
24039,Customer#000024039,yLbzOTjO steCu4 C2f3iyxTy,0,10-604-997-2417,6699.09,FURNITURE,"the carefully even platelets. final, final deposits across the deposits use acco"
10178,Customer#000010178,"R1lfGlxmr6oo6ST,SFHddqiK",0,10-845-965-6131,2236.62,AUTOMOBILE,tions nag slyly carefully express dependencies. fluffily pending excuses use. regu
14896,Customer#000014896,"hNXN,EaNTsYc7Z31HolHhie6 8Qthuo,",0,10-893-808-3927,4703.05,AUTOMOBILE,"ggle across the unusual, final requests. f"
13484,Customer#000013484,pKsXP SwvJJCsLloa1HA,0,10-462-583-9535,7103.31,HOUSEHOLD,"ual, ruthless ideas! dogged deposits are furiously fluffily bold instructions. foxes detect blithely. special pa"
23312,Customer#000023312,Bck2kZPQ5HEpBVMOYkVjlZHnVYIxzBGRCGW3a,0,10-114-702-4423,6130.92,AUTOMOBILE,ideas sleep quickly requests; special requests haggle quickly despite the fluff
12878,Customer#000012878,F7IQesZMrUjq1xJqcuUx,0,10-138-786-5060,-217.43,BUILDING,counts against the regular accounts wake slyly carefully ironic decoys. quickly ironic pinto beans boost.
18363,Customer#000018363,neoDI2hwM6PJmgNwYu1ASzAED,0,10-815-279-5638,4117.70,FURNITURE,s detect slyly among the regular foxes. f
16349,Customer#000016349,1e3COUbjZjrbmwd PdwEvDzdbBTq8l,0,10-729-944-5412,3223.15,AUTOMOBILE,"ronic ideas. deposits affix quickly; even, regular deposits sleep according to"
8486,Customer#000008486,0L0gzJhVP1v71PIiQhhSMPXxqHv1H9pHBX7fBhl,0,10-220-256-6357,2733.58,AUTOMOBILE,usly escapades. blithely regular acco
10364,Customer#000010364,nTxIsDnmsTARjRs8zunVlZpnGbfXA,0,10-993-416-3611,770.32,FURNITURE,cies sleep. fluffily ironic pinto beans run alongside of the quickly regula
24614,Customer#000024614,"Dyi5nsy18J6,",0,10-818-328-7508,6527.36,MACHINERY,uickly silent packages breach. slyly ironic deposits impress. idly quick hockey
24467,Customer#000024467,"uPJo2TOiKHCfPPS0VJ3fBM,it",0,10-191-308-8844,9636.90,MACHINERY,ven deposits against the special pinto beans cajole blithely along the blithely u
8547,Customer#000008547,uXBHuFyeCkBFIr9VI8Qc,0,10-719-547-8273,3263.23,MACHINERY,across the slyly regular foxes. pending instructions wake ironic accounts. doggedly
12033,Customer#000012033,XZUEKKpXUAPc7A,0,10-142-343-2035,3814.77,HOUSEHOLD,s sleep requests. carefully regul
4292,Customer#000004292,WaKqFosqpj,0,10-870-767-8553,143.56,BUILDING,uests nag from the quickly even dependencies. regular deposits would haggle ideas. fluffily s
17886,Customer#000017886,ITdNtfG sJQ8jzh1SMRcp,0,10-564-226-7514,1998.44,HOUSEHOLD,regular foxes sleep. pending requests affix along th
14026,Customer#000014026,z G1YXp8p4ZtfJzN,0,10-982-639-1130,6038.99,MACHINERY,"carefully unusual deposits after the regular, express courts sleep furiously behind the"
25215,Customer#000025215,9xXyJorw2rOKOhKNncHICyR LQcTJtIDID1bZnD,0,10-547-596-2618,8491.56,MACHINERY,nal packages snooze. even deposits sleep carefully escapades. blithely silent foxes u
7802,Customer#000007802,UQ62jcHJie2qizojNLR,0,10-564-818-3504,1169.69,MACHINERY,"could have to wake carefully express deposits. quiet, ironic deposits are busily carefu"
2662,Customer#000002662,WZWByFW7ivvf2xgbMHjj1 zhqeQ5iTq,0,10-833-374-9658,6703.80,BUILDING,"ccounts integrate slyly of the final, special accounts. slyly ironic asymptotes affix. ironic, bold instructi"
23687,Customer#000023687,"mGhF,Jtd8Sy5Q7dmWY53th",0,10-563-360-3901,8240.70,BUILDING,carefully among the special foxes
23873,Customer#000023873,nGOscYSW6xOPxl l4KAhB,0,10-750-179-5475,4069.48,HOUSEHOLD,"e. carefully bold theodolites about the ironic accounts affix carefully after the express, bold foxe"
22653,Customer#000022653,XogBrAB1qrvOTqfWFkWt4BiM5G,0,10-296-681-3593,1483.72,AUTOMOBILE,eneath the instructions. platelets wake regula
14245,Customer#000014245,agwIbx3KLqJ23,0,10-975-458-1870,9421.49,BUILDING,express accounts haggle even requests. carefully ironic ideas poach silently gifts. quickl
4415,Customer#000004415,KJnziqrLH6jjG,0,10-802-862-3638,2822.67,HOUSEHOLD,final foxes sleep carefully slyly final accounts. always u
17355,Customer#000017355,PvGXx3jJ26DZ7cQVwc330vhbXSIxsPx,0,10-412-485-1065,-449.77,FURNITURE,fluffily final accounts sleep aro
2114,Customer#000002114,"Bm2pHDETTyFbV 8Ug9GkSfMde5bT,1R",0,10-251-678-1844,641.08,HOUSEHOLD,s. express deposits are slyly. regular asymptotes are carefully final platele
15714,Customer#000015714,IMGaYkn7J0o3Uf,0,10-463-413-8957,378.03,HOUSEHOLD,ep over the blithely ironic ideas. carefully silent requests x-ray fluffily against the p
6011,Customer#000006011,"BeHcod8ENHezBeCqWCIGf,wgqqGV6CN5sr9xtLI4",0,10-600-545-9353,895.26,HOUSEHOLD,en requests wake against the fur
9832,Customer#000009832,37YCc8T1xgurTO,0,10-130-754-3823,-967.15,AUTOMOBILE,ghout the furiously special frays
20051,Customer#000020051,foGBiIFA9G,0,10-326-814-1574,-724.89,MACHINERY,pending accounts x-ray carefully about the furiously ironic pinto beans. ironic foxe
21877,Customer#000021877,"7rsoPsOig,fU,UfvKdV7x,HJ8J1qEwJmT",0,10-466-265-7067,203.89,MACHINERY,s. special excuses haggle about the packages. quickly regular epitaphs are carefully. si
23719,Customer#000023719,byJPzBUcDGo0DjabIRJCDJdw1S6bQNd,0,10-999-346-2128,1789.97,MACHINERY,oxes integrate fluffily according to the final requests. furiously even accou
20024,Customer#000020024,UgZ2FpT2INZhBfjFhQdAF,0,10-230-742-6382,2100.59,FURNITURE,"s. express deposits cajole slyly. pending, ironic epitaphs wake boldly slyly regular notornis. ironic foxe"
20397,Customer#000020397,WtVHHo97J6P4GmSFuV9z8E5s0bJJdgGDtD5uXxZ,0,10-579-479-7384,6269.06,BUILDING,"ackages. regular, bold deposits nag slyly furiously pending accounts. fluf"
20566,Customer#000020566,kkl7 Hj6K1M4oxSuebUtky3Ohq,0,10-868-753-9031,-915.55,FURNITURE,nag furiously beside the fluffily special requests. regul
18048,Customer#000018048,sSP2cbH69VpISWHQlJyun9zSLGkH,0,10-472-553-2710,1352.42,BUILDING,ic packages are slowly foxes. quickl
22882,Customer#000022882,"8LtJ7rh77Ws,K6",0,10-988-276-1453,-608.01,BUILDING,pinto beans at the slyly regular as
23184,Customer#000023184,SxcAEk3iYrlx,0,10-657-678-9209,4650.95,MACHINERY,final accounts among the thin pinto beans wake closely b
19126,Customer#000019126,1YQNc DDRW9VMD8CsnadbqmjtePKx4xeTjVsL,0,10-271-763-1446,1674.57,AUTOMOBILE,even theodolites. carefully express asymptotes above the unus
11874,Customer#000011874,AtXFjj1TGNh9s4w,0,10-670-108-7508,4552.19,MACHINERY,n foxes. ironic requests try to wake carefully silent requests. special dependencie
7372,Customer#000007372,9e5WFYJ1o1phdKc5,0,10-786-111-4265,-719.22,MACHINERY,ly slyly express forges. blithely pending ideas boost q
22258,Customer#000022258,"E6oLS5DS918TWJ664cJfkt3yFR,3VkwAM",0,10-557-863-3989,2400.57,BUILDING,ld asymptotes. carefully even instruction
16668,Customer#000016668,6kGZUkCEwVDBggkDTdTUQ3h6qf2,0,10-744-156-3714,4008.54,BUILDING,boost. slyly stealthy pinto beans engage carefully. fluffily final ideas are fluffily furious pl
12250,Customer#000012250,lSMwBtXV6LIWrxzpFuJpiqgRYbhCfC,0,10-571-386-8258,2527.51,AUTOMOBILE,"uctions x-ray carefully about the regular, e"
20510,Customer#000020510,cgG8JGqCmDpua9bOaMtjJW8rJG,0,10-256-107-4889,9636.91,MACHINERY,"gular, fluffy realms haggle. regular, pending requests under the silent packages print carefully along the"
23755,Customer#000023755,VDQF3Ar7HBlqojbp,0,10-343-341-1178,1777.76,FURNITURE,dencies. pinto beans integrate between the quickly iron
25204,Customer#000025204,DerlFDVqxwOtoz,0,10-567-842-4944,8361.12,BUILDING,packages haggle along the furiously even dependencies. accounts wake after the bold theodolites. platelets boo
11809,Customer#000011809,"90l4nd kCMrPJ9dQN4BR1E,P88hDPk0LAV8H",0,10-644-283-3802,723.87,BUILDING,s. furiously final accounts haggle finally; evenly regular
12774,Customer#000012774,qjb5yujkrYIy2MgxRAiZCgfi4hSgAhQJtK,0,10-483-538-9174,3971.42,FURNITURE,"ic packages are carefully. even, special ideas wake blithely ironic"
13281,Customer#000013281,klnjb5bskaWvvNY8SQImTYrrwnXkd5q3,0,10-467-692-1873,7335.98,MACHINERY,s. theodolites boost blithely after the ironically final instructions. slyly regular requests
13858,Customer#000013858,qBjkpcz7CzMBBK,0,10-684-810-5455,3574.44,HOUSEHOLD,are after the slyly pending pinto beans. final dinos haggle furiously about the furiously ironic dolphins
20554,Customer#000020554,1 JOSwJM8M1SEVSKjH6cTIJtM0H,0,10-956-802-6587,2375.22,HOUSEHOLD,old ideas wake furiously whithout the carefully express theodolites. fluffily express theodolite
21821,Customer#000021821,CjlTjgcfzJYppFCgLIQJ,0,10-251-256-8267,8117.76,MACHINERY,fluffily bold accounts haggle fu
25722,Customer#000025722,YDNYei3tY4zK4oBto,0,10-677-588-6208,5017.66,HOUSEHOLD,kages. dolphins sleep slyly. blithely unusual instructions detect qui
20477,Customer#000020477,"nGSX yIq1IvhDdfP,5b4EN",0,10-970-645-4788,1085.34,AUTOMOBILE,"ar accounts cajole furiously. even deposits lose furiously. asymptotes wake. final, bold requests across the"
25859,Customer#000025859,b0Aa4EacWQ,0,10-767-428-8264,-249.07,FURNITURE,ost quickly close requests! unusual theodolites sleep slyly regu
18491,Customer#000018491,GcjR3C3CGIn0,0,10-137-615-7952,1724.65,AUTOMOBILE,packages believe carefully after the final instructions. finally pending asymptotes above the regularl
10854,Customer#000010854,B8gbEm40V98WLCuqIQws,0,10-174-676-5047,4723.50,BUILDING,ng the furiously final packages. ironic packages de
10626,Customer#000010626,"LNC DcG,dEAIAcq02z3wb9v 3rDtJyq",0,10-723-981-9425,6713.22,BUILDING,ideas. carefully unusual sauternes sleep slyly. pending dependencies nag blithely s
23703,Customer#000023703,Q86auTgShIrTI7JuiUxHmswbU74MP,0,10-882-210-6322,5561.98,HOUSEHOLD,close foxes use carefully quickly express frays
6540,Customer#000006540,RoHpReUKnl5Ppyf,0,10-663-746-1303,4042.13,HOUSEHOLD,instructions integrate carefully. final requests sleep. quickly special de
11720,Customer#000011720,1YqmLxMc0gmGrq xygqpEQkIZ2sg,0,10-866-655-3503,-234.71,FURNITURE,e blithely ironic accounts. final packages ab
24209,Customer#000024209,aIWV9RFbljhK,0,10-353-198-3731,9820.41,HOUSEHOLD,iously regular braids eat. slyly expres
17725,Customer#000017725,0HlOR9xl4 T5K,0,10-887-931-4306,9121.94,FURNITURE,ns cajole. ironic deposits cajole blithely. blithely final patte
5397,Customer#000005397,FrjC rV2wdztTsqj5mKmXG7gGIGwimz,0,10-320-756-8945,3837.07,FURNITURE,odolites. packages are furiously. furiously ironic deposits are furiously fluffily bold accounts. regu
25792,Customer#000025792,W4yTVunVXjCEA3xi1h,0,10-225-434-5847,-710.44,FURNITURE,y final ideas. express ideas along
1278,Customer#000001278,XAiu9pX  MEG,0,10-253-270-5149,9038.43,HOUSEHOLD,"foxes. even, special theodolites boost. furiously silent packages haggle? furiously"
20264,Customer#000020264,"VcMxDUvM,We",0,10-798-397-7685,-392.93,AUTOMOBILE,"quickly quiet foxes sleep furiously ironic accounts. final, even fo"
14684,Customer#000014684,"FirbI,H,GjvUXA686qropaWx5iOzSff",0,10-104-362-3030,773.15,AUTOMOBILE,"r, silent packages haggle after the excuses. excu"
19025,Customer#000019025,qRPmoxkVgii8w3nZqt,0,10-922-712-4532,5013.40,BUILDING,"s about the accounts would are furiously quickly regular requests. express, ironic requests haggle among the flu"
2315,Customer#000002315,"mS59,j2bzgadcCSXYjRmTRMQ9143TTe5kHsD2F",0,10-930-481-6014,4555.50,FURNITURE,es are quickly about the express theodolites. furiously regular instructions w
22050,Customer#000022050,"dlW,Xu,VQSgbKmM",0,10-708-444-2996,8927.59,MACHINERY,he blithely regular foxes. stealthily even instructions affix quickly according to the blithely regular instructio
14689,Customer#000014689,"aw9hvYuqmg70O4Jw9xIIH93scKkx,",0,10-534-531-6458,9325.44,FURNITURE,"ithely ironic instructions use ironic,"
21995,Customer#000021995,"SH 8WpK2ujf,Jxc57xVM3xadAgyK",0,10-376-263-2458,2971.67,MACHINERY,. slyly special ideas across the fluffily final package
16461,Customer#000016461,emPlPkrPAdNUJF6z04308 Eh 0TcV,0,10-422-485-9608,8384.31,FURNITURE,at the slyly unusual theodolites. slyly re
11390,Customer#000011390,"an,l9ZioNI8Kq",0,10-969-350-2887,9246.67,MACHINERY,"ding instructions sleep slyly even frays. unusual, regular requests haggle. regular theodolites integrate quickly"
1966,Customer#000001966,IBg JFfz4P86,0,10-973-269-8886,1937.72,BUILDING,the blithely even accounts. final deposits cajole around the blithely final packages.
8701,Customer#000008701,"73xMoOiRtO4N,szTYNMjqyl,Ue",0,10-550-892-2136,4814.29,BUILDING,"s sleep slyly regular dependencies; regular, even platelets haggle deposits. silent deposits doz"
5818,Customer#000005818,22VZqifFUYnTg3Mn106gspxKnbNrG0O ideXBW8,0,10-647-236-7189,1736.14,MACHINERY,"y. final, even accounts wake enticingly. special accounts cajo"
7165,Customer#000007165,RolcACiH4a,0,10-135-746-1242,7882.61,BUILDING,"c theodolites use furiously against the carefully ironic deposits. thin, ironic deposits affix slyly"
1060,Customer#000001060,C2sfSwVJcS9k2PLlDRbM,0,10-290-794-6133,2840.59,HOUSEHOLD,"ter the bold, regular ideas! deposits eat. daringly unusual theodolites sleep alongside of the regular, fina"
1228,Customer#000001228,xWGJMRUpiri5ygZqRoBCvL,0,10-778-955-6105,5392.30,AUTOMOBILE,s according to the carefully final ideas ha
6665,Customer#000006665,"dUWx,F0ESD9BFNG2s5g6",0,10-163-117-8909,7628.89,FURNITURE,ickly regular theodolites use blithely among t
2479,Customer#000002479,pbTPbUzOcG4zlTKoeFyOMzyZiwXsAA1Z,0,10-310-465-4363,420.46,FURNITURE,ependencies-- carefully even theodolites sleep i
9431,Customer#000009431,vgkGUWKPkuTEjDJca,0,10-299-231-1576,3125.24,MACHINERY,le slyly. carefully pending theodolit
24867,Customer#000024867,V pA7j4CvJGQocKr9Peucclw4YAKs670mmBmROGQ,0,10-362-853-6513,-722.83,HOUSEHOLD,pecial requests. carefully special packages about the slyly special theodolites affix blithely
12043,Customer#000012043,AFif4YvEJbEt2k7p2NivQHeiY,0,10-689-364-9143,4579.21,HOUSEHOLD,lyly even theodolites after the blith
2211,Customer#000002211,qixtqQsCgZKu3,0,10-815-814-1590,7334.63,MACHINERY,haggle across the close deposits. furi
314,Customer#000000314,2jKfnCuIdBTu0yqYODHoz7yhNTo,0,10-366-243-4713,2394.92,MACHINERY,ets alongside of the slyly pending pinto bean
10779,Customer#000010779,RjledKxcZJJqJbfAZBagr4V1iRHrTNIVqN1vXE,0,10-718-882-6055,7091.86,BUILDING,pending instructions haggle across the carefully pending accounts. realms use carefully near the final
5738,Customer#000005738,qdWBHMWV6yf0yu7cKEOy8UzlF9PG4,0,10-221-101-6632,4273.68,HOUSEHOLD,the furiously unusual theodolites-- even accounts are furiously
17327,Customer#000017327,btYqS7yS09uGsS2 incKa69TnNpJso,0,10-259-584-1652,3760.72,BUILDING,ular tithes; ironic requests nag. bold requests dazzle carefully after
20354,Customer#000020354,GWRCgIPHajtU21vICVvbJJerFu2cUk,0,10-561-469-2768,3026.12,MACHINERY,deposits unwind slyly over the furiously bold requests. furiously final platelets sleep evenly ironic id
8561,Customer#000008561,"ddD zCmyVC3CsjYj,hZYri5BJLcDRiEPF",0,10-637-365-1844,5736.34,FURNITURE,requests wake finally blithely unusual packages. carefully iron
25801,Customer#000025801,"AldBIO1tTcdf1fYgp,dOyu,2v8KEGacI",0,10-174-834-9350,106.43,MACHINERY,es are stealthily regular foxes. furiously speci
7221,Customer#000007221,"6JIOCJPwGYinPTIxfb,zmBkxzHtuD3Fe2",0,10-526-134-8331,6449.23,MACHINERY,e carefully. ironic excuses cajole blithely.
14138,Customer#000014138,"ccqxL 3R lVbwKZuBkIHqA,XMKJQt8q3",0,10-481-873-5388,3090.22,HOUSEHOLD,eaves among the blithely express deposits cajole slyly against the blithely sly multipliers. b
10928,Customer#000010928,"w9y5,ELHa62AlLziRJNFa2JHLI",0,10-343-423-7040,-108.09,HOUSEHOLD,"nic, express packages are fluffily about the blithely stealthy pinto beans. furiously ironic asymptotes"
20016,Customer#000020016,xvHDbHC6XGnCt,0,10-896-151-1326,4913.73,HOUSEHOLD,close patterns nag furiously. fluffily ironic theodolites are slyly. requests nag fluffily! final packa
3440,Customer#000003440,s8pRefcQ1JZetSy105,0,10-599-851-2780,5947.93,FURNITURE,ts wake carefully. furiously brave deposits nag blithely against the ironic foxes. regular deposits sleep careful
12892,Customer#000012892,d1lxCq7HmxGV9rdtad9mwHLvbOrPH,0,10-747-745-8770,4665.57,HOUSEHOLD,mptotes. deposits wake carefully furiously even packages. blithely silent asymptotes
11026,Customer#000011026,"cSVq8,VJnlX",0,10-184-163-4632,7738.76,MACHINERY,ly even dolphins eat along the blithely even instructions. express attainments cajole slyly. busy dolphins in
19693,Customer#000019693,ACqAwOxcM1qoYguEejCSvsCFMcLBsJ0TQ,0,10-685-283-7168,8667.59,MACHINERY,es boost regular pinto beans. regular ideas hag
13104,Customer#000013104,"E,BARHkize46OwkeGW9",0,10-165-950-3567,4848.67,HOUSEHOLD,bold dependencies. regular packages cajole furiously. quickly bold requests wake slyly. quickly unus
1069,Customer#000001069,JYxy1BSi5jIX1uj4NFhOmu0V xDtiYzH,0,10-927-711-6278,5465.29,BUILDING,. ironic excuses after the special hockey pl
18254,Customer#000018254,b3MbHLhQY5ct6NL6rqYP1J0BGtrM6bSH,0,10-315-100-7339,4408.25,MACHINERY,luffily regular packages. express requests integrate slyly about t
24714,Customer#000024714,sxaoBd8gOjXKmgTHA66,0,10-181-646-8026,1519.76,AUTOMOBILE,"lyly regular accounts. ironic, regular accounts"
12522,Customer#000012522,hhGSXY0341LeGOdiTHtYuRIP2,0,10-448-826-3548,1299.18,AUTOMOBILE,packages. furiously even frays above the
20502,Customer#000020502,"TIad36dhUR,f5lUqoBlf1LhiM8QlOR",0,10-343-392-6789,1268.60,FURNITURE,ect. slyly express instructions sleep slowly quickly pending frets. ideas nod blithely carefully i
7054,Customer#000007054,"38houS6nURz,7zh",0,10-705-101-9893,5857.61,AUTOMOBILE,nts. fluffily ironic excuses sleep slyly according to the requests? furiously pendi
13310,Customer#000013310,V4lhklZSQiawfZ1R,0,10-673-714-3449,1073.58,HOUSEHOLD,re fluffily according to the furiously final forges. carefully regular requests
16354,Customer#000016354,ISN2UaX1YcoYq8KJ3EvcoWd,0,10-759-196-4090,3289.31,MACHINERY,special packages around the carefully quiet foxes sleep
5830,Customer#000005830,HeTBP9FmTdGVi6,0,10-677-830-1741,575.85,MACHINERY,"s the regular packages. ironic, regular requests haggle. fluffily"
24040,Customer#000024040,"AZEdJMZIa4PSULq0EHIwxW,A02l SV",0,10-994-595-5532,4601.55,AUTOMOBILE,accounts. blithely unusual platelets hinder carefully. quie
5874,Customer#000005874,Zm gUFy9XIg,0,10-755-503-6664,7282.91,BUILDING,"special packages use slyly among the silently pending ideas. final, special platelets print slyly: furiously idl"
15246,Customer#000015246,bUwYLzl39FvIebKo5a4,0,10-318-507-3084,8681.74,BUILDING,"ckages. express packages wake above the slyly regular excuses. ironic, bold asymptotes boost carefully. speci"
8167,Customer#000008167,"4Ipc0yN6NTWK,kJq7,LboeJeI8q0dQrh",0,10-953-478-3655,8764.05,BUILDING,y blithely bold warhorses. carefully express requests about the furiously unusual ideas sleep quickly fluffily s
23106,Customer#000023106,3CwHv 2ICxkVT 18qntZr bJhdc6wRs,0,10-548-271-9950,5914.71,HOUSEHOLD,xcuses boost? pending warthogs cajole quickly final ideas. blithely even deposits wake furiously pending
3632,Customer#000003632,0yAzCSW2lNb9OQPxdG9sh,0,10-935-549-1519,-259.99,MACHINERY,"special, bold instructions nod thinly unusual packages. slyly regu"
8474,Customer#000008474,BJPDsCPRJ QQLZcD86cRgH2v,0,10-977-652-1018,-318.51,AUTOMOBILE,haggle slyly according to the fur
17501,Customer#000017501,jeeqBNC9dLMnGpd4tHcib,0,10-851-867-4942,1620.80,HOUSEHOLD,"yly express requests sleep after the even, express theodolites. ironic accounts wake. slyly silent deposits"
